STATION,DATE & TIME,SEQ_NO,DEPTH(m.DL),V-E(cm/s),V-N(cm/s),V-UD(cm/s),R-E( ),R-N( ),R-UD( ),BOTTOM(m),VOLT(V),STATUS
0001,2011/03/01 00:00:00,1,-10.60,7.8,5.4,0,128,126,130,12.19,10.0,00048
0001,2011/03/01 00:00:00,2,-9.60,5.7,4.2,0.6,115,111,113,12.19,10.0,00048
0001,2011/03/01 00:00:00,3,-8.60,2.6,5.3,1.5,106,101,104,12.19,10.0,00048
0001,2011/03/01 00:00:00,4,-7.60,5,2.7,1.5,97,97,98,12.19,10.0,00048
0001,2011/03/01 00:00:00,5,-6.60,0,4.2,1.1,92,93,95,12.19,10.0,00048
0001,2011/03/01 00:00:00,6,-5.60,4.3,1.2,1.5,86,88,102,12.19,10.0,00048
0001,2011/03/01 00:00:00,7,-4.60,2.5,2.3,0.3,80,85,108,12.19,10.0,00048
0001,2011/03/01 00:00:00,8,-3.60,3.5,-1,1.6,73,83,123,12.19,10.0,00048
0001,2011/03/01 00:00:00,9,-2.60,3.3,1.7,1.1,76,116,144,12.19,10.0,00048
0001,2011/03/01 00:00:00,10,-1.60,1.6,-1.1,0.6,107,139,154,12.19,10.0,00048
0001,2011/03/01 01:00:00,1,-10.60,5.7,4.4,0.1,129,124,126,12.66,10.0,00048
0001,2011/03/01 01:00:00,2,-9.60,4.6,1.6,0,114,109,109,12.66,10.0,00048
0001,2011/03/01 01:00:00,3,-8.60,3.7,1.1,0.2,107,102,100,12.66,10.0,00048
0001,2011/03/01 01:00:00,4,-7.60,0.8,-1.4,0.7,99,96,93,12.66,10.0,00048
0001,2011/03/01 01:00:00,5,-6.60,2.7,0.9,0.1,92,87,88,12.66,10.0,00048
0001,2011/03/01 01:00:00,6,-5.60,3.3,0.8,1.2,83,80,81,12.66,10.0,00048
0001,2011/03/01 01:00:00,7,-4.60,3.2,-2.3,0.9,75,76,74,12.66,10.0,00048
0001,2011/03/01 01:00:00,8,-3.60,1.6,-2.6,2.3,70,78,71,12.66,10.0,00048
0001,2011/03/01 01:00:00,9,-2.60,5.9,1.1,0.5,68,114,89,12.66,10.0,00048
0001,2011/03/01 01:00:00,10,-1.60,0.2,3.2,1.9,80,135,116,12.66,10.0,00048
0001,2011/03/01 02:00:00,1,-10.60,5.3,3.4,-1.6,134,132,136,12.64,10.0,00048
0001,2011/03/01 02:00:00,2,-9.60,8.2,5.6,-2.1,114,111,112,12.64,10.0,00048
0001,2011/03/01 02:00:00,3,-8.60,1.5,1.9,1.7,105,102,104,12.64,10.0,00048
0001,2011/03/01 02:00:00,4,-7.60,2,-1.9,0,97,93,96,12.64,10.0,00048
0001,2011/03/01 02:00:00,5,-6.60,-0.9,1.4,0.4,90,85,88,12.64,10.0,00048
0001,2011/03/01 02:00:00,6,-5.60,1.4,0.4,0.4,83,77,80,12.64,10.0,00048
