STATION,DATE & TIME,SEQ_NO,DEPTH(m.DL),V-E(cm/s),V-N(cm/s),V-UD(cm/s),R-E( ),R-N( ),R-UD( ),BOTTOM(m),VOLT(V),STATUS
0001,2012/05/01 00:00:00,1,-10.60,8.1,-6.3,0.7,125,124,127,12.46,10.0,00016
0001,2012/05/01 00:00:00,2,-9.60,7.6,-3.5,-0.2,113,111,112,12.46,10.0,00016
0001,2012/05/01 00:00:00,3,-8.60,6.9,1,0.8,106,102,106,12.46,10.0,00016
0001,2012/05/01 00:00:00,4,-7.60,8.9,3.5,1.2,98,94,98,12.46,10.0,00016
0001,2012/05/01 00:00:00,5,-6.60,0,4.6,0.3,92,91,91,12.46,10.0,00016
0001,2012/05/01 00:00:00,6,-5.60,-3.8,3,1.9,88,111,128,12.46,10.0,00016
0001,2012/05/01 00:00:00,7,-4.60,-8.9,4,-0.1,90,83,106,12.46,10.0,00016
0001,2012/05/01 00:00:00,8,-3.60,-4.5,-2.1,1.6,87,93,87,12.46,10.0,00016
0001,2012/05/01 00:00:00,9,-2.60,0.1,3.8,1,88,103,98,12.46,10.0,00016
0001,2012/05/01 00:00:00,10,-1.60,1.8,4.8,1.3,93,122,105,12.46,10.0,00016
0001,2012/05/01 01:00:00,1,-10.60,5.4,-3.2,0.8,129,124,127,12.48,10.0,00016
0001,2012/05/01 01:00:00,2,-9.60,4.5,-2.2,0.1,115,113,114,12.48,10.0,00016
0001,2012/05/01 01:00:00,3,-8.60,2.2,-1.3,1.1,107,107,105,12.48,10.0,00016
0001,2012/05/01 01:00:00,4,-7.60,1.9,-2.4,0.7,99,104,98,12.48,10.0,00016
0001,2012/05/01 01:00:00,5,-6.60,2.3,2.7,0,103,90,92,12.48,10.0,00016
0001,2012/05/01 01:00:00,6,-5.60,-1.7,5.9,0.2,104,83,86,12.48,10.0,00016
0001,2012/05/01 01:00:00,7,-4.60,-2.8,4.1,0.3,85,83,96,12.48,10.0,00016
0001,2012/05/01 01:00:00,8,-3.60,4.4,4.6,0.2,89,111,108,12.48,10.0,00016
0001,2012/05/01 01:00:00,9,-2.60,4.1,2.1,0.5,84,117,103,12.48,10.0,00016
0001,2012/05/01 01:00:00,10,-1.60,3.8,9.2,0,84,110,95,12.48,10.0,00016
0001,2012/05/01 02:00:00,1,-10.60,4.5,-1.9,-0.5,127,123,127,12.41,10.0,00016
0001,2012/05/01 02:00:00,2,-9.60,3,-1.2,0.1,113,109,113,12.41,10.0,00016
0001,2012/05/01 02:00:00,3,-8.60,1.8,2.4,0.4,106,102,105,12.41,10.0,00016
0001,2012/05/01 02:00:00,4,-7.60,2.7,3.3,1.1,99,95,98,12.41,10.0,00016
0001,2012/05/01 02:00:00,5,-6.60,0,-2.1,0,95,90,92,12.41,10.0,00016
0001,2012/05/01 02:00:00,6,-5.60,-1.8,3.3,0.7,90,85,90,12.41,10.0,00016
0001,2012/05/01 02:00:00,7,-4.60,-7.3,-5.8,0.1,88,88,85,12.41,10.0,00016
0001,2012/05/01 02:00:00,8,-3.60,0.5,3.1,1.5,95,114,86,12.41,10.0,00016
0001,2012/05/01 02:00:00,9,-2.60,4.3,3.4,1.1,109,115,85,12.41,10.0,00016
0001,2012/05/01 02:00:00,10,-1.60,4.2,8.4,1.5,120,113,91,12.41,10.0,00016
