STATION,DATE & TIME,SEQ_NO,DEPTH(m.DL),V-E(cm/s),V-N(cm/s),V-UD(cm/s),R-E( ),R-N( ),R-UD( ),BOTTOM(m),VOLT(V),STATUS
0001,2013/11/10 07:00:00,1,-10.60,5.6,0.9,-0.8,111,110,113,0.00,9.8,00016
0001,2013/11/10 07:00:00,2,-9.60,2.4,3,0,91,93,96,0.00,9.8,00016
0001,2013/11/10 07:00:00,3,-8.60,4,4.6,0.6,110,104,96,0.00,9.8,00016
0001,2013/11/10 07:00:00,4,-7.60,2.7,0.8,2.1,130,92,78,0.00,9.8,00016
0001,2013/11/10 07:00:00,5,-6.60,13.6,-4,1.3,130,97,81,0.00,9.8,00016
0001,2013/11/10 07:00:00,6,-5.60,14.3,-1.1,0.9,101,95,104,0.00,9.8,00016
0001,2013/11/10 07:00:00,7,-4.60,6.9,1.9,1.6,74,99,96,0.00,9.8,00016
0001,2013/11/10 07:00:00,8,-3.60,6.5,1.5,-0.2,86,85,75,0.00,9.8,00016
0001,2013/11/10 07:00:00,9,-2.60,2.4,6.2,-0.3,128,128,67,0.00,9.8,00016
0001,2013/11/10 07:00:00,10,-1.60,-6,4.5,-0.2,115,142,116,0.00,9.8,00016
0001,2013/11/10 08:00:00,1,-10.60,1.5,2.8,-0.3,108,109,111,0.00,9.8,00016
0001,2013/11/10 08:00:00,2,-9.60,3.4,0.9,0.6,90,88,89,0.00,9.8,00016
0001,2013/11/10 08:00:00,3,-8.60,-0.9,1.1,-0.2,96,91,84,0.00,9.8,00016
0001,2013/11/10 08:00:00,4,-7.60,1.9,0.6,-1.5,106,102,81,0.00,9.8,00016
0001,2013/11/10 08:00:00,5,-6.60,-1.6,-4.4,-2.9,82,104,123,0.00,9.8,00016
0001,2013/11/10 08:00:00,6,-5.60,0,-2.1,-0.6,118,109,123,0.00,9.8,00016
0001,2013/11/10 08:00:00,7,-4.60,6.5,3.2,0.3,114,107,80,0.00,9.8,00016
0001,2013/11/10 08:00:00,8,-3.60,5.1,-2.6,0.2,99,123,105,0.00,9.8,00016
0001,2013/11/10 08:00:00,9,-2.60,2.5,-4.5,0.3,117,149,148,0.00,9.8,00016
0001,2013/11/10 08:00:00,10,-1.60,1.4,3,0.3,117,151,148,0.00,9.8,00016
0001,2013/11/10 09:00:00,1,-10.60,-5.9,2.5,-1.5,105,103,116,0.00,9.8,00016
0001,2013/11/10 09:00:00,2,-9.60,-5.4,0.6,-1.2,98,100,104,0.00,9.8,00016
0001,2013/11/10 09:00:00,3,-8.60,-1.1,1.3,-0.7,105,122,97,0.00,9.8,00016
0001,2013/11/10 09:00:00,4,-7.60,1.2,0,-2.4,86,111,119,0.00,9.8,00016
0001,2013/11/10 09:00:00,5,-6.60,8.7,-3.6,0,72,106,102,0.00,9.8,00016
0001,2013/11/10 09:00:00,6,-5.60,3.2,-0.8,0.8,84,89,74,0.00,9.8,00016
0001,2013/11/10 09:00:00,7,-4.60,2.5,-2.5,0,82,115,89,0.00,9.8,00016
0001,2013/11/10 09:00:00,8,-3.60,-1.5,1.8,0.2,82,141,134,0.00,9.8,00016
0001,2013/11/10 09:00:00,9,-2.60,-1.2,-2.2,-0.1,130,151,146,0.00,9.8,00016
0001,2013/11/10 09:00:00,10,-1.60,-0.5,-2.2,0.1,142,162,145,0.00,9.8,00016
0001,2013/11/10 10:00:00,1,-10.60,-15.4,-11.9,-1.1,122,126,124,0.00,9.8,00016
0001,2013/11/10 10:00:00,2,-9.60,-11.2,-11.9,-0.7,118,126,120,0.00,9.8,00016
0001,2013/11/10 10:00:00,3,-8.60,-4,-11.3,0.7,107,114,109,0.00,9.8,00016
0001,2013/11/10 10:00:00,4,-7.60,-1.4,-7.3,1.3,118,105,106,0.00,9.8,00016
0001,2013/11/10 10:00:00,5,-6.60,5.5,-5.1,0.3,110,98,95,0.00,9.8,00016
0001,2013/11/10 10:00:00,6,-5.60,1.9,-1.4,-2.6,96,120,92,0.00,9.8,00016
0001,2013/11/10 10:00:00,7,-4.60,3.1,-1.2,-1.6,130,149,111,0.00,9.8,00016
0001,2013/11/10 10:00:00,8,-3.60,-2.3,-0.9,-2.1,147,157,140,0.00,9.8,00016
0001,2013/11/10 10:00:00,9,-2.60,-5.2,-3.8,-1.4,155,162,146,0.00,9.8,00016
0001,2013/11/10 10:00:00,10,-1.60,-2.2,-4.8,-2.3,152,171,137,0.00,9.8,00016
0001,2013/11/10 11:00:00,1,-10.60,-15.6,-12.7,-1.6,129,129,131,0.00,9.8,00016
0001,2013/11/10 11:00:00,2,-9.60,-8.4,-11.7,0.2,102,104,105,0.00,9.8,00016
0001,2013/11/10 11:00:00,3,-8.60,-5.3,-7.1,-1.2,95,93,97,0.00,9.8,00016
0001,2013/11/10 11:00:00,4,-7.60,-1.5,-4,-1.1,88,102,94,0.00,9.8,00016
0001,2013/11/10 11:00:00,5,-6.60,1,-2.9,-1.3,89,100,91,0.00,9.8,00016
0001,2013/11/10 11:00:00,6,-5.60,8.3,-2.2,-1.6,102,115,95,0.00,9.8,00016
0001,2013/11/10 11:00:00,7,-4.60,1.2,1.5,-0.8,139,126,102,0.00,9.8,00016
0001,2013/11/10 11:00:00,8,-3.60,4,2.6,-1.6,151,143,102,0.00,9.8,00016
0001,2013/11/10 11:00:00,9,-2.60,16.1,-0.8,1.7,151,154,121,0.00,9.8,00016
0001,2013/11/10 11:00:00,10,-1.60,13.9,-4.1,2.7,152,165,125,0.00,9.8,00016
0001,2013/11/10 12:00:00,1,-10.60,-10,-10.3,-0.9,137,142,145,0.00,9.8,00016
0001,2013/11/10 12:00:00,2,-9.60,-9.7,-4.9,-1.7,110,114,118,0.00,9.8,00016
0001,2013/11/10 12:00:00,3,-8.60,-6.6,-3.8,0,96,95,103,0.00,9.8,00016
0001,2013/11/10 12:00:00,4,-7.60,-6.2,-4.4,-0.4,88,93,91,0.00,9.8,00016
0001,2013/11/10 12:00:00,5,-6.60,-9.8,-4,-1.2,106,87,83,0.00,9.8,00016
0001,2013/11/10 12:00:00,6,-5.60,-2.9,1.5,-0.8,123,81,95,0.00,9.8,00016
0001,2013/11/10 12:00:00,7,-4.60,-2.4,-0.1,-1.4,141,79,120,0.00,9.8,00016
0001,2013/11/10 12:00:00,8,-3.60,3.7,0.2,1.2,161,114,125,0.00,9.8,00016
0001,2013/11/10 12:00:00,9,-2.60,13.6,0.8,3.5,170,131,109,0.00,9.8,00016
0001,2013/11/10 12:00:00,10,-1.60,8.5,-0.4,2.4,165,137,111,0.00,9.8,00016
0001,2013/11/10 13:00:00,1,-10.60,-7.6,-1.3,-2.4,120,121,122,0.00,9.8,00016
0001,2013/11/10 13:00:00,2,-9.60,-4.2,-2.4,-0.9,101,103,102,0.00,9.8,00016
0001,2013/11/10 13:00:00,3,-8.60,-1.4,0.6,-0.4,93,96,94,0.00,9.8,00016
0001,2013/11/10 13:00:00,4,-7.60,1.1,-1.9,-0.2,88,116,84,0.00,9.8,00016
0001,2013/11/10 13:00:00,5,-6.60,0,-2.9,-1.1,110,90,84,0.00,9.8,00016
0001,2013/11/10 13:00:00,6,-5.60,-2.5,7.5,-0.6,124,93,83,0.00,9.8,00016
0001,2013/11/10 13:00:00,7,-4.60,-2.7,1.1,-1.1,131,107,81,0.00,9.8,00016
0001,2013/11/10 13:00:00,8,-3.60,2.1,1.5,1,158,125,88,0.00,9.8,00016
0001,2013/11/10 13:00:00,9,-2.60,5.4,4.9,1.5,166,125,106,0.00,9.8,00016
0001,2013/11/10 13:00:00,10,-1.60,5.8,5,2.3,166,132,104,0.00,9.8,00016
0001,2013/11/10 14:00:00,1,-10.60,-1.4,-0.3,-0.6,119,119,120,0.00,9.8,00016
0001,2013/11/10 14:00:00,2,-9.60,-0.1,-2.3,-0.5,106,101,105,0.00,9.8,00016
0001,2013/11/10 14:00:00,3,-8.60,0,1.6,0.7,95,90,95,0.00,9.8,00016
0001,2013/11/10 14:00:00,4,-7.60,-0.4,-0.1,0.4,90,85,86,0.00,9.8,00016
0001,2013/11/10 14:00:00,5,-6.60,2.5,0.7,-1.3,110,84,85,0.00,9.8,00016
0001,2013/11/10 14:00:00,6,-5.60,0.4,-1.3,-1.2,147,76,92,0.00,9.8,00016
0001,2013/11/10 14:00:00,7,-4.60,5.6,2,-1.1,159,93,117,0.00,9.8,00016
0001,2013/11/10 14:00:00,8,-3.60,10.8,4.9,-0.9,162,111,125,0.00,9.8,00016
0001,2013/11/10 14:00:00,9,-2.60,6.1,4,2.6,163,97,136,0.00,9.8,00016
0001,2013/11/10 14:00:00,10,-1.60,-2.2,8.6,1.6,161,129,130,0.00,9.8,00016
0001,2013/11/10 15:00:00,1,-10.60,-3.8,-5.4,-1.6,121,117,118,0.00,9.8,00016
0001,2013/11/10 15:00:00,2,-9.60,-2.8,-3.7,-0.9,105,101,104,0.00,9.8,00016
0001,2013/11/10 15:00:00,3,-8.60,-4,-2.6,-1.2,95,94,94,0.00,9.8,00016
0001,2013/11/10 15:00:00,4,-7.60,-0.3,-5.3,-0.8,96,96,87,0.00,9.8,00016
0001,2013/11/10 15:00:00,5,-6.60,1.7,-0.3,-0.4,91,81,81,0.00,9.8,00016
0001,2013/11/10 15:00:00,6,-5.60,2.9,0.3,0.2,89,70,72,0.00,9.8,00016
0001,2013/11/10 15:00:00,7,-4.60,3.3,2.4,0.2,102,66,67,0.00,9.8,00016
0001,2013/11/10 15:00:00,8,-3.60,4.9,-1.5,1.1,136,111,68,0.00,9.8,00016
0001,2013/11/10 15:00:00,9,-2.60,7.5,1.3,1.1,148,106,91,0.00,9.8,00016
0001,2013/11/10 15:00:00,10,-1.60,2.9,2.6,0.1,158,109,113,0.00,9.8,00016
0001,2013/11/10 16:00:00,1,-10.60,3.8,0.1,0.6,117,118,117,0.00,9.8,00016
0001,2013/11/10 16:00:00,2,-9.60,2.5,0,0.3,102,102,103,0.00,9.8,00016
0001,2013/11/10 16:00:00,3,-8.60,3.9,5.8,0.7,93,92,93,0.00,9.8,00016
0001,2013/11/10 16:00:00,4,-7.60,2.6,6.3,0.3,85,86,91,0.00,9.8,00016
0001,2013/11/10 16:00:00,5,-6.60,0.3,1.8,-0.2,82,75,94,0.00,9.8,00016
0001,2013/11/10 16:00:00,6,-5.60,2.2,2.5,0.3,74,76,105,0.00,9.8,00016
0001,2013/11/10 16:00:00,7,-4.60,3.3,4.6,0,66,96,85,0.00,9.8,00016
0001,2013/11/10 16:00:00,8,-3.60,8.3,3.3,0.2,68,106,106,0.00,9.8,00016
0001,2013/11/10 16:00:00,9,-2.60,12,1.1,1.7,93,120,119,0.00,9.8,00016
0001,2013/11/10 16:00:00,10,-1.60,7.7,4.5,1,137,135,126,0.00,9.8,00016
0001,2013/11/10 22:00:00,1,-10.60,5.7,2.2,0,118,120,119,0.00,9.8,00016
0001,2013/11/10 22:00:00,2,-9.60,5.1,0,-0.7,102,103,103,0.00,9.8,00016
0001,2013/11/10 22:00:00,3,-8.60,-1.3,0.9,0.6,91,91,93,0.00,9.8,00016
0001,2013/11/10 22:00:00,4,-7.60,-0.5,0,0.4,82,81,87,0.00,9.8,00016
0001,2013/11/10 22:00:00,5,-6.60,3.1,0.8,1,78,98,92,0.00,9.8,00016
0001,2013/11/10 22:00:00,6,-5.60,1.7,0.7,-0.4,76,70,79,0.00,9.8,00016
0001,2013/11/10 22:00:00,7,-4.60,-0.5,0,-1.1,66,74,66,0.00,9.8,00016
0001,2013/11/10 22:00:00,8,-3.60,-1.5,2.7,-0.4,66,88,63,0.00,9.8,00016
0001,2013/11/10 22:00:00,9,-2.60,-4.8,0.7,-1.8,66,90,62,0.00,9.8,00016
0001,2013/11/10 22:00:00,10,-1.60,-0.2,-7.7,-2.5,79,94,71,0.00,9.8,00016
0001,2013/11/10 23:00:00,1,-10.60,2.1,-2.8,-1.7,122,120,121,0.00,9.8,00016
0001,2013/11/10 23:00:00,2,-9.60,1.9,-2,-0.3,104,103,105,0.00,9.8,00016
0001,2013/11/10 23:00:00,3,-8.60,1.9,-1.6,-0.2,94,93,94,0.00,9.8,00016
0001,2013/11/10 23:00:00,4,-7.60,1,-0.6,-0.1,95,82,85,0.00,9.8,00016
0001,2013/11/10 23:00:00,5,-6.60,-0.6,-0.7,-1.4,85,78,77,0.00,9.8,00016
0001,2013/11/10 23:00:00,6,-5.60,-0.6,0,-1.2,80,80,79,0.00,9.8,00016
0001,2013/11/10 23:00:00,7,-4.60,2.4,1.7,-0.7,64,73,77,0.00,9.8,00016
0001,2013/11/10 23:00:00,8,-3.60,-7.1,0,-1.3,62,81,64,0.00,9.8,00016
0001,2013/11/10 23:00:00,9,-2.60,-5.5,0.9,-1.5,76,90,62,0.00,9.8,00016
0001,2013/11/10 23:00:00,10,-1.60,-1.1,-26.4,-4.4,75,99,69,0.00,9.8,00016
0001,2013/11/11 00:00:00,1,-10.60,-1.2,-0.9,-1.4,118,116,118,0.00,9.8,00016
0001,2013/11/11 00:00:00,2,-9.60,2.2,-3.4,-0.5,103,102,102,0.00,9.8,00016
0001,2013/11/11 00:00:00,3,-8.60,0,-4.5,0.9,96,91,92,0.00,9.8,00016
0001,2013/11/11 00:00:00,4,-7.60,-1.6,-6.4,0,83,81,84,0.00,9.8,00016
0001,2013/11/11 00:00:00,5,-6.60,-0.1,-1.9,0.1,76,72,86,0.00,9.8,00016
0001,2013/11/11 00:00:00,6,-5.60,-2.1,-0.5,-0.3,72,69,70,0.00,9.8,00016
0001,2013/11/11 00:00:00,7,-4.60,-5.1,-6.5,-0.4,69,65,72,0.00,9.8,00016
0001,2013/11/11 00:00:00,8,-3.60,-4.4,-8.4,-1.5,73,61,65,0.00,9.8,00016
0001,2013/11/11 00:00:00,9,-2.60,-4.1,-5.4,-0.6,75,62,62,0.00,9.8,00016
0001,2013/11/11 00:00:00,10,-1.60,-0.8,-6.7,-0.6,89,97,77,0.00,9.8,00016
0001,2013/11/11 01:00:00,1,-10.60,-5.9,-4,-0.7,120,120,119,0.00,9.9,00016
0001,2013/11/11 01:00:00,2,-9.60,-2.8,-6.1,-0.4,102,103,101,0.00,9.9,00016
0001,2013/11/11 01:00:00,3,-8.60,-4.5,-5.3,0.4,92,92,91,0.00,9.9,00016
0001,2013/11/11 01:00:00,4,-7.60,-2.5,-3.4,-0.4,82,84,81,0.00,9.9,00016
0001,2013/11/11 01:00:00,5,-6.60,-3.5,-5.2,-0.2,75,74,78,0.00,9.9,00016
0001,2013/11/11 01:00:00,6,-5.60,-0.5,-3.8,0,80,70,92,0.00,9.9,00016
0001,2013/11/11 01:00:00,7,-4.60,-3.4,-4.8,-1.1,68,69,70,0.00,9.9,00016
0001,2013/11/11 01:00:00,8,-3.60,-5.2,-5.6,0,68,64,69,0.00,9.9,00016
0001,2013/11/11 01:00:00,9,-2.60,-4.7,-5.1,-1.8,78,68,73,0.00,9.9,00016
0001,2013/11/11 01:00:00,10,-1.60,-1.7,-15.2,-2.2,84,106,82,0.00,9.9,00016
0001,2013/11/11 02:00:00,1,-10.60,-1.5,-6.2,-0.5,119,118,120,0.00,9.9,00016
0001,2013/11/11 02:00:00,2,-9.60,-4.3,-2.5,0.2,104,102,104,0.00,9.9,00016
0001,2013/11/11 02:00:00,3,-8.60,-2.9,-5.9,-0.3,93,91,94,0.00,9.9,00016
0001,2013/11/11 02:00:00,4,-7.60,0.8,-2.9,0.2,83,96,103,0.00,9.9,00016
0001,2013/11/11 02:00:00,5,-6.60,-1.4,-5.9,0.5,77,82,100,0.00,9.9,00016
0001,2013/11/11 02:00:00,6,-5.60,-6.2,-6.5,-0.2,77,71,74,0.00,9.9,00016
0001,2013/11/11 02:00:00,7,-4.60,-2.6,-4,1,70,74,66,0.00,9.9,00016
0001,2013/11/11 02:00:00,8,-3.60,-7.9,-4.5,-0.2,65,69,64,0.00,9.9,00016
0001,2013/11/11 02:00:00,9,-2.60,-6.6,-2.9,-0.6,62,66,64,0.00,9.9,00016
0001,2013/11/11 02:00:00,10,-1.60,-9.5,-11.9,-3.4,94,132,83,0.00,9.9,00016
0001,2013/11/11 03:00:00,1,-10.60,1.4,-3.9,-1.3,119,116,118,0.00,9.8,00016
0001,2013/11/11 03:00:00,2,-9.60,0.1,-1.2,0.8,102,100,103,0.00,9.8,00016
0001,2013/11/11 03:00:00,3,-8.60,-3,-2.8,-0.4,95,90,92,0.00,9.8,00016
0001,2013/11/11 03:00:00,4,-7.60,-0.1,-5.7,-0.1,86,103,86,0.00,9.8,00016
0001,2013/11/11 03:00:00,5,-6.60,-3,-2.1,0.7,75,109,110,0.00,9.8,00016
0001,2013/11/11 03:00:00,6,-5.60,-2.4,-4.2,-0.9,71,82,92,0.00,9.8,00016
0001,2013/11/11 03:00:00,7,-4.60,-1.6,-4.6,-0.7,69,69,73,0.00,9.8,00016
0001,2013/11/11 03:00:00,8,-3.60,0.4,-5.8,-0.6,67,68,68,0.00,9.8,00016
0001,2013/11/11 03:00:00,9,-2.60,0.5,-6.2,-1.3,78,73,63,0.00,9.8,00016
0001,2013/11/11 03:00:00,10,-1.60,-7.9,-10.5,-0.9,118,145,87,0.00,9.8,00016
0001,2013/11/11 04:00:00,1,-10.60,1.1,-1.3,-0.8,120,116,120,0.00,9.9,00016
0001,2013/11/11 04:00:00,2,-9.60,-2.3,-2.6,-0.2,103,99,105,0.00,9.9,00016
0001,2013/11/11 04:00:00,3,-8.60,1.6,-3.1,0,92,90,95,0.00,9.9,00016
0001,2013/11/11 04:00:00,4,-7.60,1.2,-0.1,0.4,84,107,105,0.00,9.9,00016
0001,2013/11/11 04:00:00,5,-6.60,-1.4,0.5,0.1,77,86,94,0.00,9.9,00016
0001,2013/11/11 04:00:00,6,-5.60,2.1,-5.1,0,70,71,99,0.00,9.9,00016
0001,2013/11/11 04:00:00,7,-4.60,-0.4,-4.7,0.4,67,64,73,0.00,9.9,00016
0001,2013/11/11 04:00:00,8,-3.60,-2,-2.4,0,68,70,64,0.00,9.9,00016
