STATION,DATE & TIME,SEQ_NO,DEPTH(m.DL),V-E(cm/s),V-N(cm/s),V-UD(cm/s),R-E( ),R-N( ),R-UD( ),BOTTOM(m),VOLT(V),STATUS
0001,2015/11/01 00:00:00,1,-10.60,2.3,-3.1,0.2,126,127,126,11.23,10.7,00016
0001,2015/11/01 00:00:00,2,-9.60,-0.4,-0.6,-0.4,120,120,122,11.23,10.7,00016
0001,2015/11/01 00:00:00,3,-8.60,-5.7,-0.6,0.8,113,113,114,11.23,10.7,00016
0001,2015/11/01 00:00:00,4,-7.60,-8.7,1.8,-0.4,107,107,107,11.23,10.7,00016
0001,2015/11/01 00:00:00,5,-6.60,-4.9,-3.8,0,102,102,102,11.23,10.7,00016
0001,2015/11/01 00:00:00,6,-5.60,-7.3,-3.5,0.6,111,97,99,11.23,10.7,00016
0001,2015/11/01 00:00:00,7,-4.60,-4.6,-4.1,0,103,93,97,11.23,10.7,00016
0001,2015/11/01 00:00:00,8,-3.60,-5.3,-3.3,0.2,92,90,90,11.23,10.7,00016
0001,2015/11/01 00:00:00,9,-2.60,-7,-7.3,0.7,100,102,95,11.23,10.7,00016
0001,2015/11/01 00:00:00,10,-1.60,-5.1,-27.8,-3.7,152,159,111,11.23,10.7,00016
0001,2015/11/01 01:00:00,1,-10.60,3.9,-1.9,-0.2,126,128,129,10.95,10.7,00016
0001,2015/11/01 01:00:00,2,-9.60,0.9,-1.6,-0.5,118,120,119,10.95,10.7,00016
0001,2015/11/01 01:00:00,3,-8.60,-2.6,-0.3,-0.1,112,112,111,10.95,10.7,00016
0001,2015/11/01 01:00:00,4,-7.60,-2.3,1.4,-1.4,107,106,107,10.95,10.7,00016
0001,2015/11/01 01:00:00,5,-6.60,-0.8,-1.5,-0.7,102,101,117,10.95,10.7,00016
0001,2015/11/01 01:00:00,6,-5.60,-7.2,-5.2,-1.4,96,99,100,10.95,10.7,00016
0001,2015/11/01 01:00:00,7,-4.60,-3.8,-4.8,-0.2,92,90,92,10.95,10.7,00016
0001,2015/11/01 01:00:00,8,-3.60,-4.1,-5.6,-0.9,92,88,90,10.95,10.7,00016
0001,2015/11/01 01:00:00,9,-2.60,-1.3,-4.8,-1.8,100,103,98,10.95,10.7,00016
0001,2015/11/01 01:00:00,10,-1.60,-8.5,-34.8,-3.8,162,166,121,10.95,10.7,00016
0001,2015/11/01 02:00:00,1,-10.60,5.8,-4.1,-0.3,129,129,127,11.06,10.7,00016
0001,2015/11/01 02:00:00,2,-9.60,2.6,-3.1,-0.4,119,118,119,11.06,10.7,00016
0001,2015/11/01 02:00:00,3,-8.60,1.5,-1.8,0.1,111,111,115,11.06,10.7,00016
0001,2015/11/01 02:00:00,4,-7.60,-1.4,-1.6,0.1,106,106,108,11.06,10.7,00016
0001,2015/11/01 02:00:00,5,-6.60,-4.7,1.6,-0.1,101,100,100,11.06,10.7,00016
0001,2015/11/01 02:00:00,6,-5.60,-5,2.9,0,97,96,96,11.06,10.7,00016
0001,2015/11/01 02:00:00,7,-4.60,-3.1,-1.2,1,97,91,94,11.06,10.7,00016
0001,2015/11/01 02:00:00,8,-3.60,-0.4,-1.7,0.5,93,86,100,11.06,10.7,00016
0001,2015/11/01 02:00:00,9,-2.60,-0.4,-6.2,-0.6,98,102,92,11.06,10.7,00016
0001,2015/11/01 02:00:00,10,-1.60,-18.6,-30.7,-3.2,164,163,120,11.06,10.7,00016
0001,2015/11/01 03:00:00,1,-10.60,5.9,0,-0.7,128,128,128,11.31,10.7,00016
0001,2015/11/01 03:00:00,2,-9.60,6.3,-3.2,-1.2,121,118,117,11.31,10.7,00016
0001,2015/11/01 03:00:00,3,-8.60,3.5,1.4,-0.9,114,111,110,11.31,10.7,00016
0001,2015/11/01 03:00:00,4,-7.60,-0.9,-3.5,-0.5,105,107,137,11.31,10.7,00016
0001,2015/11/01 03:00:00,5,-6.60,-0.2,3.4,-2.1,101,107,114,11.31,10.7,00016
0001,2015/11/01 03:00:00,6,-5.60,1.2,-0.5,0.1,96,95,95,11.31,10.7,00016
0001,2015/11/01 03:00:00,7,-4.60,1.7,0.1,0.1,90,89,92,11.31,10.7,00016
0001,2015/11/01 03:00:00,8,-3.60,4.9,-0.9,-0.4,88,85,94,11.31,10.7,00016
0001,2015/11/01 03:00:00,9,-2.60,-2.8,-2.9,-0.1,101,91,97,11.31,10.7,00016
0001,2015/11/01 03:00:00,10,-1.60,-12.9,-23.5,-1.9,159,158,117,11.31,10.7,00016
0001,2015/11/01 04:00:00,1,-10.60,-0.3,0.9,-0.3,128,128,128,11.47,10.7,00016
0001,2015/11/01 04:00:00,2,-9.60,0.6,1.9,-0.6,119,117,117,11.47,10.7,00016
0001,2015/11/01 04:00:00,3,-8.60,2.8,1.5,-1.4,111,111,114,11.47,10.7,00016
0001,2015/11/01 04:00:00,4,-7.60,2,3.7,-0.8,105,106,108,11.47,10.7,00016
0001,2015/11/01 04:00:00,5,-6.60,3.9,2.7,0,99,111,100,11.47,10.7,00016
0001,2015/11/01 04:00:00,6,-5.60,6.5,3.5,-1.2,95,120,99,11.47,10.7,00016
0001,2015/11/01 04:00:00,7,-4.60,6.1,1.9,-0.4,93,113,107,11.47,10.7,00016
0001,2015/11/01 04:00:00,8,-3.60,-0.5,-0.7,-1.7,103,117,97,11.47,10.7,00016
0001,2015/11/01 04:00:00,9,-2.60,-1.5,-4.6,-0.9,110,114,86,11.47,10.7,00016
0001,2015/11/01 04:00:00,10,-1.60,-1,-15,1.7,139,149,104,11.47,10.7,00016
0001,2015/11/01 05:00:00,1,-10.60,5.1,5.5,-0.8,128,128,128,11.70,10.7,00016
0001,2015/11/01 05:00:00,2,-9.60,5,2.6,0,118,117,118,11.70,10.7,00016
0001,2015/11/01 05:00:00,3,-8.60,5.4,2.6,-0.8,111,110,110,11.70,10.7,00016
0001,2015/11/01 05:00:00,4,-7.60,3.2,0.8,-0.6,105,104,105,11.70,10.7,00016
0001,2015/11/01 05:00:00,5,-6.60,3.8,-0.6,-0.5,100,99,103,11.70,10.7,00016
0001,2015/11/01 05:00:00,6,-5.60,2.1,-2,-1,96,99,107,11.70,10.7,00016
0001,2015/11/01 05:00:00,7,-4.60,0.2,-1.7,-1.1,95,95,95,11.70,10.7,00016
0001,2015/11/01 05:00:00,8,-3.60,2.2,-2.5,-0.5,88,89,95,11.70,10.7,00016
0001,2015/11/01 05:00:00,9,-2.60,5.4,1,-0.8,85,84,85,11.70,10.7,00016
0001,2015/11/01 05:00:00,10,-1.60,11.2,-9.9,-1.8,103,115,95,11.70,10.7,00016
0001,2015/11/01 06:00:00,1,-10.60,2.7,1.5,-0.7,131,130,131,12.21,10.7,00016
0001,2015/11/01 06:00:00,2,-9.60,1.3,0.7,-0.6,121,119,119,12.21,10.7,00016
0001,2015/11/01 06:00:00,3,-8.60,0.1,0.2,-0.8,112,111,113,12.21,10.7,00016
0001,2015/11/01 06:00:00,4,-7.60,4.9,-1.1,-1,105,105,107,12.21,10.7,00016
0001,2015/11/01 06:00:00,5,-6.60,1.6,-5,-0.7,103,100,100,12.21,10.7,00016
0001,2015/11/01 06:00:00,6,-5.60,6.6,-5.2,0.4,96,97,95,12.21,10.7,00016
0001,2015/11/01 06:00:00,7,-4.60,2.5,-2.5,0.2,97,89,90,12.21,10.7,00016
0001,2015/11/01 06:00:00,8,-3.60,1.6,-4.5,-0.4,93,86,85,12.21,10.7,00016
0001,2015/11/01 06:00:00,9,-2.60,3.3,2.3,-1,84,95,87,12.21,10.7,00016
0001,2015/11/01 06:00:00,10,-1.60,-2,-5.6,-0.5,89,115,102,12.21,10.7,00016
0001,2015/11/01 07:00:00,1,-10.60,2.9,0.3,-0.3,127,128,128,12.48,10.7,00016
0001,2015/11/01 07:00:00,2,-9.60,1.9,-1.2,-0.7,118,117,118,12.48,10.7,00016
0001,2015/11/01 07:00:00,3,-8.60,4.5,1.7,-0.3,111,109,110,12.48,10.7,00016
0001,2015/11/01 07:00:00,4,-7.60,3.5,2.9,-0.5,104,107,105,12.48,10.7,00016
0001,2015/11/01 07:00:00,5,-6.60,5,2.6,0.2,98,99,99,12.48,10.7,00016
0001,2015/11/01 07:00:00,6,-5.60,4.5,3.8,0.6,93,94,93,12.48,10.7,00016
0001,2015/11/01 07:00:00,7,-4.60,0.4,2.2,0.1,93,88,90,12.48,10.7,00016
0001,2015/11/01 07:00:00,8,-3.60,-2.8,-0.4,0,85,84,90,12.48,10.7,00016
0001,2015/11/01 07:00:00,9,-2.60,-0.5,4.6,-0.3,84,98,81,12.48,10.7,00016
0001,2015/11/01 07:00:00,10,-1.60,-9.1,-4.5,1.5,92,106,96,12.48,10.7,00016
0001,2015/11/01 08:00:00,1,-10.60,-2.3,-0.3,0,125,127,128,12.37,10.7,00016
0001,2015/11/01 08:00:00,2,-9.60,0.8,0.7,-0.5,116,118,114,12.37,10.7,00016
0001,2015/11/01 08:00:00,3,-8.60,3.9,0.1,0.2,108,107,108,12.37,10.7,00016
0001,2015/11/01 08:00:00,4,-7.60,6.8,-3.8,0.9,104,104,102,12.37,10.7,00016
0001,2015/11/01 08:00:00,5,-6.60,8.4,0.2,0,97,99,98,12.37,10.7,00016
0001,2015/11/01 08:00:00,6,-5.60,7.2,-3.1,-0.3,93,95,94,12.37,10.7,00016
0001,2015/11/01 08:00:00,7,-4.60,0.7,-1.5,-1.1,87,88,91,12.37,10.7,00016
0001,2015/11/01 08:00:00,8,-3.60,0.9,-1.1,-0.7,83,83,84,12.37,10.7,00016
0001,2015/11/01 08:00:00,9,-2.60,6.2,5,-0.3,80,79,81,12.37,10.7,00016
0001,2015/11/01 08:00:00,10,-1.60,-1.9,-5.8,2,81,94,110,12.37,10.7,00016
0001,2015/11/01 09:00:00,1,-10.60,-5.9,2.8,-2.3,127,125,127,12.35,10.7,00016
0001,2015/11/01 09:00:00,2,-9.60,0.1,0.9,-0.6,116,115,116,12.35,10.7,00016
0001,2015/11/01 09:00:00,3,-8.60,-0.9,-1.6,0.2,110,108,108,12.35,10.7,00016
0001,2015/11/01 09:00:00,4,-7.60,0.2,-4.7,0,103,102,101,12.35,10.7,00016
0001,2015/11/01 09:00:00,5,-6.60,-4.8,-3.3,-0.3,97,96,96,12.35,10.7,00016
0001,2015/11/01 09:00:00,6,-5.60,0,0.8,-0.2,93,91,91,12.35,10.7,00016
0001,2015/11/01 09:00:00,7,-4.60,-3.4,-0.1,-1,89,87,86,12.35,10.7,00016
0001,2015/11/01 09:00:00,8,-3.60,-2.2,2.4,0.6,88,82,82,12.35,10.7,00016
0001,2015/11/01 09:00:00,9,-2.60,-6.4,1.8,-0.2,81,79,83,12.35,10.7,00016
0001,2015/11/01 09:00:00,10,-1.60,-11.3,-5.6,1.1,85,79,101,12.35,10.7,00016
0001,2015/11/01 10:00:00,1,-10.60,-1.3,-4.7,-0.2,126,126,126,12.29,10.7,00016
0001,2015/11/01 10:00:00,2,-9.60,-2.9,-3.5,0.2,116,116,117,12.29,10.7,00016
0001,2015/11/01 10:00:00,3,-8.60,0.6,-3.8,-0.4,109,109,109,12.29,10.7,00016
0001,2015/11/01 10:00:00,4,-7.60,-0.1,-2.8,1.1,102,102,101,12.29,10.7,00016
0001,2015/11/01 10:00:00,5,-6.60,-0.3,-4,0.9,96,96,95,12.29,10.7,00016
0001,2015/11/01 10:00:00,6,-5.60,0.4,-4.3,0.7,91,91,90,12.29,10.7,00016
0001,2015/11/01 10:00:00,7,-4.60,-0.3,-2.5,-0.3,86,85,85,12.29,10.7,00016
0001,2015/11/01 10:00:00,8,-3.60,-0.5,-2.8,-0.5,85,81,80,12.29,10.7,00016
0001,2015/11/01 10:00:00,9,-2.60,-20.1,-10.9,2,80,76,78,12.29,10.7,00016
0001,2015/11/01 10:00:00,10,-1.60,-14.1,-8.7,0.6,83,83,102,12.29,10.7,00016
0001,2015/11/01 11:00:00,1,-10.60,-0.2,0.1,0.1,127,124,126,12.09,10.7,00016
0001,2015/11/01 11:00:00,2,-9.60,0.7,0.1,0.5,115,113,113,12.09,10.7,00016
0001,2015/11/01 11:00:00,3,-8.60,-3.8,-2.4,-0.2,105,105,106,12.09,10.7,00016
0001,2015/11/01 11:00:00,4,-7.60,-0.9,-1.5,0.5,99,99,99,12.09,10.7,00016
0001,2015/11/01 11:00:00,5,-6.60,-4.3,-0.3,-0.5,118,96,94,12.09,10.7,00016
0001,2015/11/01 11:00:00,6,-5.60,-1.3,0.6,-0.5,147,92,91,12.09,10.7,00016
0001,2015/11/01 11:00:00,7,-4.60,-3.3,1.6,-0.9,97,87,87,12.09,10.7,00016
0001,2015/11/01 11:00:00,8,-3.60,-4.1,-0.9,-0.7,82,81,82,12.09,10.7,00016
0001,2015/11/01 11:00:00,9,-2.60,-17.8,-9.1,1.4,77,75,79,12.09,10.7,00016
0001,2015/11/01 11:00:00,10,-1.60,-10.5,-4.1,0.4,92,83,95,12.09,10.7,00016
0001,2015/11/01 12:00:00,1,-10.60,-6.6,4,0,128,128,128,11.98,10.7,00016
0001,2015/11/01 12:00:00,2,-9.60,-5.1,1.6,0.4,116,116,116,11.98,10.7,00016
0001,2015/11/01 12:00:00,3,-8.60,-4.9,-0.3,-1,109,107,107,11.98,10.7,00016
0001,2015/11/01 12:00:00,4,-7.60,-2.6,-0.6,-1.5,103,101,102,11.98,10.7,00016
0001,2015/11/01 12:00:00,5,-6.60,-3.4,-1.8,-1.2,96,96,96,11.98,10.7,00016
0001,2015/11/01 12:00:00,6,-5.60,-3.8,-1.4,-0.9,90,92,90,11.98,10.7,00016
0001,2015/11/01 12:00:00,7,-4.60,0.1,-1.3,-0.7,83,85,85,11.98,10.7,00016
0001,2015/11/01 12:00:00,8,-3.60,0.4,-4.1,-0.7,81,78,79,11.98,10.7,00016
0001,2015/11/01 12:00:00,9,-2.60,2.7,-2.3,-1.3,75,74,85,11.98,10.7,00016
0001,2015/11/01 12:00:00,10,-1.60,0.3,-8.7,-0.4,87,90,119,11.98,10.7,00016
0001,2015/11/01 13:00:00,1,-10.60,1.9,5.8,-1.4,128,126,126,11.83,10.7,00016
0001,2015/11/01 13:00:00,2,-9.60,-2.9,-0.2,-0.5,116,115,114,11.83,10.7,00016
0001,2015/11/01 13:00:00,3,-8.60,-2.3,0.3,-1,108,108,109,11.83,10.7,00016
0001,2015/11/01 13:00:00,4,-7.60,-1.5,1.2,-0.7,102,103,101,11.83,10.7,00016
0001,2015/11/01 13:00:00,5,-6.60,1.1,-2.5,-0.2,96,95,94,11.83,10.7,00016
0001,2015/11/01 13:00:00,6,-5.60,1.7,0.3,-0.8,90,91,89,11.83,10.7,00016
0001,2015/11/01 13:00:00,7,-4.60,5.4,-1.9,0.3,87,84,84,11.83,10.7,00016
0001,2015/11/01 13:00:00,8,-3.60,-0.1,0.1,0.3,84,79,78,11.83,10.7,00016
0001,2015/11/01 13:00:00,9,-2.60,1.4,3.2,-0.3,86,78,79,11.83,10.7,00016
0001,2015/11/01 13:00:00,10,-1.60,7.3,-6.8,3.4,95,99,106,11.83,10.7,00016
0001,2015/11/01 14:00:00,1,-10.60,-1.9,0.8,0,128,127,127,11.90,10.7,00016
0001,2015/11/01 14:00:00,2,-9.60,-1.2,0.5,-1.4,116,115,115,11.90,10.7,00016
0001,2015/11/01 14:00:00,3,-8.60,0,1.9,-1.4,110,108,109,11.90,10.7,00016
0001,2015/11/01 14:00:00,4,-7.60,-2.5,0.3,-0.6,104,101,104,11.90,10.7,00016
0001,2015/11/01 14:00:00,5,-6.60,0.3,-1.5,-1,99,96,98,11.90,10.7,00016
0001,2015/11/01 14:00:00,6,-5.60,-1.9,2.3,-0.9,94,96,94,11.90,10.7,00016
0001,2015/11/01 14:00:00,7,-4.60,4.9,-2,0.1,88,89,86,11.90,10.7,00016
0001,2015/11/01 14:00:00,8,-3.60,3.3,-4,-0.3,83,81,87,11.90,10.7,00016
0001,2015/11/01 14:00:00,9,-2.60,4.3,1.8,-1.2,77,77,86,11.90,10.7,00016
0001,2015/11/01 14:00:00,10,-1.60,10.2,-5.4,2,94,100,94,11.90,10.7,00016
0001,2015/11/01 15:00:00,1,-10.60,1.1,-0.7,-1,168,128,128,11.73,10.7,00016
0001,2015/11/01 15:00:00,2,-9.60,2.9,2.4,-1.5,135,116,118,11.73,10.7,00016
0001,2015/11/01 15:00:00,3,-8.60,1.1,-1.4,-0.2,114,108,109,11.73,10.7,00016
0001,2015/11/01 15:00:00,4,-7.60,4.8,1.2,0.1,104,103,102,11.73,10.7,00016
0001,2015/11/01 15:00:00,5,-6.60,-1.5,-1.4,-1.2,98,97,98,11.73,10.7,00016
0001,2015/11/01 15:00:00,6,-5.60,-2.2,2.8,-0.6,92,93,94,11.73,10.7,00016
0001,2015/11/01 15:00:00,7,-4.60,4.4,0,-0.6,87,86,88,11.73,10.7,00016
0001,2015/11/01 15:00:00,8,-3.60,-0.7,-1.3,-0.8,81,82,81,11.73,10.7,00016
0001,2015/11/01 15:00:00,9,-2.60,-7,-2.5,0.7,75,79,81,11.73,10.7,00016
0001,2015/11/01 15:00:00,10,-1.60,1.1,-5,2,90,97,101,11.73,10.7,00016
0001,2015/11/01 16:00:00,1,-10.60,3.5,-0.4,-1.2,131,130,131,12.08,10.7,00016
0001,2015/11/01 16:00:00,2,-9.60,1.4,-0.8,-1.8,117,116,116,12.08,10.7,00016
0001,2015/11/01 16:00:00,3,-8.60,-0.2,2.9,-0.5,107,107,107,12.08,10.7,00016
0001,2015/11/01 16:00:00,4,-7.60,0,0.8,-0.5,103,104,102,12.08,10.7,00016
0001,2015/11/01 16:00:00,5,-6.60,1.2,2.4,-0.8,98,99,98,12.08,10.7,00016
0001,2015/11/01 16:00:00,6,-5.60,4.8,2.1,-0.1,95,93,95,12.08,10.7,00016
0001,2015/11/01 16:00:00,7,-4.60,2.8,0,-0.4,90,89,94,12.08,10.7,00016
0001,2015/11/01 16:00:00,8,-3.60,4.8,2.7,-0.8,86,84,87,12.08,10.7,00016
0001,2015/11/01 16:00:00,9,-2.60,6.8,0,-0.2,79,78,83,12.08,10.7,00016
0001,2015/11/01 16:00:00,10,-1.60,-8.2,-6.4,2.3,87,92,96,12.08,10.7,00016
0001,2015/11/01 17:00:00,1,-10.60,3.5,-1.2,-0.4,126,125,126,12.30,10.7,00016
0001,2015/11/01 17:00:00,2,-9.60,-0.7,-0.4,-0.4,115,116,116,12.30,10.7,00016
0001,2015/11/01 17:00:00,3,-8.60,1.3,-0.5,0.7,113,112,111,12.30,10.7,00016
0001,2015/11/01 17:00:00,4,-7.60,-0.1,2.8,-0.5,107,105,106,12.30,10.7,00016
0001,2015/11/01 17:00:00,5,-6.60,-1,-0.9,-0.2,101,100,102,12.30,10.7,00016
0001,2015/11/01 17:00:00,6,-5.60,0.2,0.1,-0.9,97,96,96,12.30,10.7,00016
0001,2015/11/01 17:00:00,7,-4.60,-0.5,0.3,-1.3,88,90,91,12.30,10.7,00016
0001,2015/11/01 17:00:00,8,-3.60,1.5,1.7,0.1,84,85,85,12.30,10.7,00016
0001,2015/11/01 17:00:00,9,-2.60,7.5,2.8,0.6,82,82,83,12.30,10.7,00016
0001,2015/11/01 17:00:00,10,-1.60,-7.4,-3.6,2.4,92,86,95,12.30,10.7,00016
0001,2015/11/01 18:00:00,1,-10.60,-0.1,-2.1,-0.6,125,125,125,12.16,10.7,00016
0001,2015/11/01 18:00:00,2,-9.60,2.5,-1.8,-0.4,117,116,117,12.16,10.7,00016
0001,2015/11/01 18:00:00,3,-8.60,2.4,-3.4,-0.9,109,110,111,12.16,10.7,00016
0001,2015/11/01 18:00:00,4,-7.60,-0.7,0,-0.2,105,104,104,12.16,10.7,00016
0001,2015/11/01 18:00:00,5,-6.60,0,1.9,0.2,100,98,98,12.16,10.7,00016
0001,2015/11/01 18:00:00,6,-5.60,-0.9,1.8,0,94,94,94,12.16,10.7,00016
0001,2015/11/01 18:00:00,7,-4.60,-0.3,0,-0.3,90,91,91,12.16,10.7,00016
0001,2015/11/01 18:00:00,8,-3.60,-1.7,0.2,-0.8,85,93,84,12.16,10.7,00016
0001,2015/11/01 18:00:00,9,-2.60,8.7,3.5,0,81,89,88,12.16,10.7,00016
0001,2015/11/01 18:00:00,10,-1.60,-7.3,-3.2,0.6,89,87,97,12.16,10.7,00016
0001,2015/11/01 19:00:00,1,-10.60,0.2,-2.6,-1.2,125,124,124,12.43,10.7,00016
0001,2015/11/01 19:00:00,2,-9.60,0.3,-0.1,0.1,113,113,113,12.43,10.7,00016
0001,2015/11/01 19:00:00,3,-8.60,3.2,-1.2,-0.1,106,105,105,12.43,10.7,00016
0001,2015/11/01 19:00:00,4,-7.60,1.8,-2.9,0.3,99,99,98,12.43,10.7,00016
0001,2015/11/01 19:00:00,5,-6.60,1.7,-5.3,0.3,94,94,94,12.43,10.7,00016
0001,2015/11/01 19:00:00,6,-5.60,0.8,0.1,-0.4,91,92,91,12.43,10.7,00016
0001,2015/11/01 19:00:00,7,-4.60,-1.4,1.7,0.3,90,96,103,12.43,10.7,00016
0001,2015/11/01 19:00:00,8,-3.60,1.7,3.5,-0.2,85,97,91,12.43,10.7,00016
0001,2015/11/01 19:00:00,9,-2.60,-7.5,0,0,86,82,82,12.43,10.7,00016
0001,2015/11/01 19:00:00,10,-1.60,-10.7,-2.2,1.3,83,88,99,12.43,10.7,00016
0001,2015/11/01 20:00:00,1,-10.60,0.9,-2.8,-0.6,126,126,127,12.37,10.7,00016
0001,2015/11/01 20:00:00,2,-9.60,-3.6,-4.6,-1,115,116,115,12.37,10.7,00016
0001,2015/11/01 20:00:00,3,-8.60,-1.2,-2.6,-1.3,108,107,107,12.37,10.7,00016
0001,2015/11/01 20:00:00,4,-7.60,-2.8,-4.1,-0.2,102,100,101,12.37,10.7,00016
0001,2015/11/01 20:00:00,5,-6.60,0.7,-2.3,-0.4,97,96,96,12.37,10.7,00016
0001,2015/11/01 20:00:00,6,-5.60,0.8,-2.9,0.3,93,91,93,12.37,10.7,00016
0001,2015/11/01 20:00:00,7,-4.60,-2.5,-3.1,-0.2,89,86,89,12.37,10.7,00016
0001,2015/11/01 20:00:00,8,-3.60,0.6,1.2,0.3,84,103,83,12.37,10.7,00016
0001,2015/11/01 20:00:00,9,-2.60,10.3,6.8,-1.9,88,86,89,12.37,10.7,00016
0001,2015/11/01 20:00:00,10,-1.60,2.9,-1.8,-2.1,91,89,98,12.37,10.7,00016
0001,2015/11/01 21:00:00,1,-10.60,-2,-5.5,-0.8,125,125,125,12.33,10.7,00016
0001,2015/11/01 21:00:00,2,-9.60,-2.3,-4.6,0.3,114,113,114,12.33,10.7,00016
0001,2015/11/01 21:00:00,3,-8.60,-0.3,-1.8,0.2,106,104,105,12.33,10.7,00016
0001,2015/11/01 21:00:00,4,-7.60,-1.5,-3.4,-1.1,98,99,98,12.33,10.7,00016
0001,2015/11/01 21:00:00,5,-6.60,-5.7,-4.8,-1.3,94,94,95,12.33,10.7,00016
0001,2015/11/01 21:00:00,6,-5.60,1.5,-7.2,-0.3,92,107,91,12.33,10.7,00016
0001,2015/11/01 21:00:00,7,-4.60,-3.4,-4,0.1,93,98,86,12.33,10.7,00016
0001,2015/11/01 21:00:00,8,-3.60,-8.7,-1.1,-0.7,101,85,83,12.33,10.7,00016
0001,2015/11/01 21:00:00,9,-2.60,-2.5,0.5,0.9,91,90,89,12.33,10.7,00016
0001,2015/11/01 21:00:00,10,-1.60,8.2,6.1,-1.9,92,84,99,12.33,10.7,00016
0001,2015/11/01 22:00:00,1,-10.60,-1.7,-10,-0.9,127,126,126,12.10,10.7,00016
0001,2015/11/01 22:00:00,2,-9.60,-1.1,-8.2,-2.2,117,117,116,12.10,10.7,00016
0001,2015/11/01 22:00:00,3,-8.60,-4.8,-7.5,-2,113,108,109,12.10,10.7,00016
0001,2015/11/01 22:00:00,4,-7.60,-5.8,-8,-2.3,105,100,103,12.10,10.7,00016
0001,2015/11/01 22:00:00,5,-6.60,-13.5,-3.2,-3,102,98,95,12.10,10.7,00016
0001,2015/11/01 22:00:00,6,-5.60,-9.7,3.6,-1.3,93,96,90,12.10,10.7,00016
0001,2015/11/01 22:00:00,7,-4.60,-9.5,2,0.4,87,104,86,12.10,10.7,00016
0001,2015/11/01 22:00:00,8,-3.60,-8.9,4.9,-0.2,82,93,85,12.10,10.7,00016
0001,2015/11/01 22:00:00,9,-2.60,-14.6,0.9,-0.2,77,82,83,12.10,10.7,00016
0001,2015/11/01 22:00:00,10,-1.60,-10,-0.4,1.5,90,106,101,12.10,10.7,00016
0001,2015/11/01 23:00:00,1,-10.60,-3.4,-6.8,-0.1,126,126,126,11.91,10.7,00016
0001,2015/11/01 23:00:00,2,-9.60,0,-11.4,-0.2,115,115,115,11.91,10.7,00016
0001,2015/11/01 23:00:00,3,-8.60,-3.1,-8.9,-1.4,108,108,109,11.91,10.7,00016
0001,2015/11/01 23:00:00,4,-7.60,-4.9,-7.1,-2.2,105,103,101,11.91,10.7,00016
0001,2015/11/01 23:00:00,5,-6.60,-5.7,-4.9,-1,98,96,96,11.91,10.7,00016
0001,2015/11/01 23:00:00,6,-5.60,-5.7,-3.2,-1.8,96,96,115,11.91,10.7,00016
0001,2015/11/01 23:00:00,7,-4.60,-0.8,2.5,-1.3,109,90,94,11.91,10.7,00016
0001,2015/11/01 23:00:00,8,-3.60,-7.1,2.7,-0.6,109,81,83,11.91,10.7,00016
0001,2015/11/01 23:00:00,9,-2.60,-9.1,5.8,-0.8,91,75,81,11.91,10.7,00016
0001,2015/11/01 23:00:00,10,-1.60,-6.1,-3.3,-2.8,101,113,99,11.91,10.7,00016
0001,2015/11/02 00:00:00,1,-10.60,1,-5.1,0.6,127,126,126,11.44,10.7,00016
0001,2015/11/02 00:00:00,2,-9.60,-1.3,-10.2,-1.7,116,116,115,11.44,10.7,00016
0001,2015/11/02 00:00:00,3,-8.60,0,-7.4,-2,108,108,108,11.44,10.7,00016
0001,2015/11/02 00:00:00,4,-7.60,-2.8,-5.2,-0.7,103,102,105,11.44,10.7,00016
0001,2015/11/02 00:00:00,5,-6.60,-1.8,-1.8,-0.7,97,95,114,11.44,10.7,00016
0001,2015/11/02 00:00:00,6,-5.60,-2.4,-2.4,-1.9,92,95,119,11.44,10.7,00016
0001,2015/11/02 00:00:00,7,-4.60,-4.8,0,-1.5,102,102,93,11.44,10.7,00016
0001,2015/11/02 00:00:00,8,-3.60,-2.3,-0.4,-2,86,85,91,11.44,10.7,00016
0001,2015/11/02 00:00:00,9,-2.60,-0.3,6.1,-2.7,82,80,87,11.44,10.7,00016
0001,2015/11/02 00:00:00,10,-1.60,-20.5,-10.1,-6.2,122,127,99,11.44,10.7,00016
0001,2015/11/02 01:00:00,1,-10.60,-1.5,-4.8,-0.9,128,127,127,11.26,10.7,00016
0001,2015/11/02 01:00:00,2,-9.60,-2.4,-4.9,-0.6,118,127,117,11.26,10.7,00016
0001,2015/11/02 01:00:00,3,-8.60,-4,-4,-0.8,109,118,108,11.26,10.7,00016
0001,2015/11/02 01:00:00,4,-7.60,-3.9,-5.1,-1.2,103,102,101,11.26,10.7,00016
