STATION,DATE & TIME,SEQ_NO,DEPTH(m.DL),V-E(cm/s),V-N(cm/s),V-UD(cm/s),R-E( ),R-N( ),R-UD( ),BOTTOM(m),VOLT(V),STATUS
0001,2011/01/01 00:00:00,1,-10.60,21.7,-23.2,6.7,49,31,46,9.13,9.9,00032
0001,2011/01/01 00:00:00,2,-9.60,-22.9,-8.3,-14.9,29,29,35,9.13,9.9,00032
0001,2011/01/01 00:00:00,3,-8.60,-50.4,19,-23.6,28,28,32,9.13,9.9,00032
0001,2011/01/01 00:00:00,4,-7.60,-59.5,41.5,-23,28,28,29,9.13,9.9,00032
0001,2011/01/01 00:00:00,5,-6.60,-39.5,-14.8,-30.9,28,27,31,9.13,9.9,00032
0001,2011/01/01 00:00:00,6,-5.60,-26.5,7.3,-20.7,28,28,45,9.13,9.9,00032
0001,2011/01/01 00:00:00,7,-4.60,-17.1,21.7,0.4,29,28,50,9.13,9.9,00032
0001,2011/01/01 00:00:00,8,-3.60,-2.5,-31.4,-14.7,28,28,34,9.13,9.9,00032
0001,2011/01/01 00:00:00,9,-2.60,-88.1,-2,-8.6,28,28,35,9.13,9.9,00032
0001,2011/01/01 00:00:00,10,-1.60,-26.3,1.6,0.4,39,32,43,9.13,9.9,00032
0001,2011/01/01 01:00:00,1,-10.60,-108.1,98.1,-36.7,49,31,47,11.12,9.9,00032
0001,2011/01/01 01:00:00,2,-9.60,-36.5,-30.3,-20.5,28,28,32,11.12,9.9,00032
0001,2011/01/01 01:00:00,3,-8.60,-35.3,8.5,-17,28,28,30,11.12,9.9,00032
0001,2011/01/01 01:00:00,4,-7.60,-46.6,-39.1,-55.2,27,27,29,11.12,9.9,00032
0001,2011/01/01 01:00:00,5,-6.60,-31.5,9.8,-27.6,27,27,29,11.12,9.9,00032
0001,2011/01/01 01:00:00,6,-5.60,-17.9,47.4,-16.1,28,27,44,11.12,9.9,00032
0001,2011/01/01 01:00:00,7,-4.60,-21.2,36,-4.3,29,28,56,11.12,9.9,00032
0001,2011/01/01 01:00:00,8,-3.60,-64.4,-13.3,-5.6,28,28,34,11.12,9.9,00032
