STATION,DATE & TIME,V-MAX(m/s),V-AVE(m/s),D-MAX(deg),D-AVE(deg),VOLT(V),STATUS
0001,2014/03/01 00:00:00,9.4,6.4,85,68,11.5,00
0001,2014/03/01 00:15:00,8.2,6.2,77,64,11.5,00
0001,2014/03/01 00:30:00,7.9,6.4,57,63,11.5,00
0001,2014/03/01 00:45:00,8.2,6.0,71,64,11.5,00
0001,2014/03/01 01:00:00,7.4,5.6,75,60,11.5,00
0001,2014/03/01 01:15:00,7.4,5.6,78,64,11.5,00
0001,2014/03/01 01:30:00,8.6,6.0,84,66,11.5,00
0001,2014/03/01 01:45:00,10.9,6.4,94,73,11.5,00
0001,2014/03/01 02:00:00,10.0,7.0,84,80,11.5,00
0001,2014/03/01 02:15:00,9.1,6.4,75,77,11.5,00
0001,2014/03/01 02:30:00,9.0,6.3,74,81,11.5,00
0001,2014/03/01 02:45:00,7.8,5.8,85,90,11.5,00
0001,2014/03/01 03:00:00,8.1,6.4,95,87,11.5,00
0001,2014/03/01 03:15:00,9.3,7.0,88,91,11.5,00
0001,2014/03/01 03:30:00,10.7,7.2,85,87,11.5,00
0001,2014/03/01 03:45:00,8.7,6.8,84,87,11.5,00
0001,2014/03/01 04:00:00,9.3,6.8,82,75,11.5,00
0001,2014/03/01 04:15:00,8.4,5.8,73,70,11.5,00
0001,2014/03/01 04:30:00,7.8,4.6,78,49,11.5,00
0001,2014/03/01 04:45:00,7.8,4.0,30,32,11.5,00
0001,2014/03/01 05:00:00,5.4,4.4,26,19,11.5,00
0001,2014/03/01 05:15:00,5.1,4.0,14,23,11.5,00
0001,2014/03/01 05:30:00,5.1,4.2,45,45,11.5,00
0001,2014/03/01 05:45:00,6.7,5.0,54,53,11.5,00
0001,2014/03/01 06:00:00,5.4,4.0,54,39,11.5,00
0001,2014/03/01 06:15:00,5.4,4.6,1,5,11.5,00
0001,2014/03/01 06:30:00,5.3,4.4,4,357,11.5,00
0001,2014/03/01 06:45:00,4.7,3.6,5,15,11.5,00
0001,2014/03/01 07:00:00,4.8,4.0,357,350,11.5,00
0001,2014/03/01 07:15:00,5.5,4.6,15,15,11.5,00
0001,2014/03/01 07:30:00,5.4,4.6,7,8,11.5,00
0001,2014/03/01 07:45:00,5.9,5.0,16,8,11.5,00
0001,2014/03/01 08:00:00,5.8,5.0,25,23,11.5,00
0001,2014/03/01 08:15:00,5.6,4.4,40,23,11.5,00
0001,2014/03/01 08:30:00,5.1,4.2,7,12,11.5,00
0001,2014/03/01 08:45:00,6.0,5.0,0,358,11.5,00
0001,2014/03/01 09:00:00,6.0,4.2,2,354,11.5,00
0001,2014/03/01 09:15:00,6.8,5.6,355,357,11.5,00
0001,2014/03/01 09:30:00,6.9,5.6,5,18,11.5,00
0001,2014/03/01 09:45:00,6.8,5.8,14,16,11.5,00
0001,2014/03/01 10:00:00,8.0,6.6,2,12,11.5,00
0001,2014/03/01 10:15:00,7.2,6.0,5,12,11.5,00
0001,2014/03/01 10:30:00,7.9,6.2,14,12,11.5,00
0001,2014/03/01 10:45:00,8.6,6.8,19,19,11.5,00
0001,2014/03/01 11:00:00,9.2,6.8,23,21,11.5,00
0001,2014/03/01 11:15:00,9.6,7.6,28,22,11.5,00
0001,2014/03/01 11:30:00,7.6,5.2,19,12,11.5,00
0001,2014/03/01 11:45:00,6.9,5.6,26,28,11.5,00
0001,2014/03/01 12:00:00,7.4,5.4,37,35,11.5,00
0001,2014/03/01 12:15:00,8.0,6.0,30,32,11.5,00
0001,2014/03/01 12:30:00,7.2,5.4,37,45,11.5,00
0001,2014/03/01 12:45:00,7.4,5.8,25,40,11.5,00
0001,2014/03/01 13:00:00,6.7,5.6,43,33,11.5,00
0001,2014/03/01 13:15:00,9.0,7.8,30,30,11.5,00
0001,2014/03/01 13:30:00,9.5,7.2,42,42,11.5,00
0001,2014/03/01 13:45:00,9.5,7.4,47,39,11.5,00
0001,2014/03/01 14:00:00,9.3,6.4,50,43,11.5,00
0001,2014/03/01 14:15:00,7.9,6.0,28,35,11.5,00
0001,2014/03/01 14:30:00,8.2,5.0,40,32,11.5,00
0001,2014/03/01 14:45:00,8.0,5.2,40,45,11.5,00
0001,2014/03/01 15:00:00,7.9,5.4,42,43,11.5,00
