STATION,DATE & TIME,SEQ_NO,DEPTH(m.DL),V-E(cm/s),V-N(cm/s),V-UD(cm/s),R-E( ),R-N( ),R-UD( ),BOTTOM(m),VOLT(V),STATUS
0001,2010/11/01 00:00:00,1,-10.60,3.7,-7.5,-1.1,114,115,116,12.76,10.0,00032
0001,2010/11/01 00:00:00,2,-9.60,1,-2.5,1.5,102,107,107,12.76,10.0,00032
0001,2010/11/01 00:00:00,3,-8.60,1.9,-10.6,0.9,91,112,93,12.76,10.0,00032
0001,2010/11/01 00:00:00,4,-7.60,-2.7,-14.6,0,87,99,84,12.76,10.0,00032
0001,2010/11/01 00:00:00,5,-6.60,0,-8.6,0,92,79,79,12.76,10.0,00032
0001,2010/11/01 00:00:00,6,-5.60,4.1,-6.4,1,113,71,78,12.76,10.0,00032
0001,2010/11/01 00:00:00,7,-4.60,-2.9,4.1,0.8,120,77,85,12.76,10.0,00032
0001,2010/11/01 00:00:00,8,-3.60,-3.6,-0.1,0,108,95,85,12.76,10.0,00032
0001,2010/11/01 00:00:00,9,-2.60,-10.2,0.8,1,112,80,89,12.76,10.0,00032
0001,2010/11/01 00:00:00,10,-1.60,-14.2,-3,-0.6,106,58,78,12.76,10.0,00032
0001,2010/11/01 01:00:00,1,-10.60,9,-0.2,1.5,116,113,117,12.54,10.0,00032
0001,2010/11/01 01:00:00,2,-9.60,7.5,0,2.1,103,102,102,12.54,10.0,00032
0001,2010/11/01 01:00:00,3,-8.60,3.7,-8.1,-0.3,92,101,93,12.54,10.0,00032
0001,2010/11/01 01:00:00,4,-7.60,0.8,-4.9,0,80,100,86,12.54,10.0,00032
0001,2010/11/01 01:00:00,5,-6.60,-2.6,-2,0.6,91,78,79,12.54,10.0,00032
0001,2010/11/01 01:00:00,6,-5.60,-2.5,-6.3,-0.1,94,72,90,12.54,10.0,00032
0001,2010/11/01 01:00:00,7,-4.60,-1.6,0.9,-0.9,90,112,98,12.54,10.0,00032
0001,2010/11/01 01:00:00,8,-3.60,-2.4,0,2.4,115,109,84,12.54,10.0,00032
0001,2010/11/01 01:00:00,9,-2.60,-11.9,0.9,1.8,125,74,71,12.54,10.0,00032
0001,2010/11/01 01:00:00,10,-1.60,-13.2,-0.3,-0.5,111,62,70,12.54,10.0,00032
0001,2010/11/01 02:00:00,1,-10.60,7.6,-6.4,0.9,118,114,124,12.23,10.0,00032
0001,2010/11/01 02:00:00,2,-9.60,5.3,-5.6,0.6,104,103,112,12.23,10.0,00032
0001,2010/11/01 02:00:00,3,-8.60,4.3,-3,-0.7,94,94,99,12.23,10.0,00032
0001,2010/11/01 02:00:00,4,-7.60,-1.2,-1.3,-1.3,85,86,96,12.23,10.0,00032
0001,2010/11/01 02:00:00,5,-6.60,4.4,1.4,-0.5,99,76,109,12.23,10.0,00032
0001,2010/11/01 02:00:00,6,-5.60,0.6,-0.8,-0.7,97,97,116,12.23,10.0,00032
0001,2010/11/01 02:00:00,7,-4.60,4.1,0.9,1.2,105,125,105,12.23,10.0,00032
0001,2010/11/01 02:00:00,8,-3.60,-4.8,4,-0.4,122,74,74,12.23,10.0,00032
0001,2010/11/01 02:00:00,9,-2.60,-8.4,1.9,-0.9,80,59,67,12.23,10.0,00032
0001,2010/11/01 02:00:00,10,-1.60,-10,-0.6,0.1,97,64,78,12.23,10.0,00032
0001,2010/11/01 03:00:00,1,-10.60,1.4,-9.2,0,113,109,113,11.87,10.0,00032
0001,2010/11/01 03:00:00,2,-9.60,-2,-11.6,1.2,103,95,101,11.87,10.0,00032
0001,2010/11/01 03:00:00,3,-8.60,0,-10,0.7,92,89,96,11.87,10.0,00032
0001,2010/11/01 03:00:00,4,-7.60,0.7,-6.9,0.1,90,86,89,11.87,10.0,00032
0001,2010/11/01 03:00:00,5,-6.60,-1.6,-4.3,0.7,112,89,89,11.87,10.0,00032
0001,2010/11/01 03:00:00,6,-5.60,3.5,4.1,-0.7,129,106,104,11.87,10.0,00032
0001,2010/11/01 03:00:00,7,-4.60,-6,1.9,0.3,138,92,75,11.87,10.0,00032
0001,2010/11/01 03:00:00,8,-3.60,-12,1.2,-1.5,98,69,67,11.87,10.0,00032
0001,2010/11/01 03:00:00,9,-2.60,-13.4,-4.1,-0.7,104,61,68,11.87,10.0,00032
0001,2010/11/01 03:00:00,10,-1.60,-13.3,-7,0.1,114,69,78,11.87,10.0,00032
0001,2010/11/01 04:00:00,1,-10.60,-1.5,-10.7,0.3,113,109,113,11.60,10.0,00032
0001,2010/11/01 04:00:00,2,-9.60,-3.3,-15.4,1,98,98,100,11.60,10.0,00032
0001,2010/11/01 04:00:00,3,-8.60,-3.2,-10.7,-0.2,92,94,99,11.60,10.0,00032
0001,2010/11/01 04:00:00,4,-7.60,0.6,-11.2,0,98,89,87,11.60,10.0,00032
0001,2010/11/01 04:00:00,5,-6.60,-1.2,-3.4,0.6,112,98,97,11.60,10.0,00032
0001,2010/11/01 04:00:00,6,-5.60,1.9,0.4,0.4,116,103,119,11.60,10.0,00032
0001,2010/11/01 04:00:00,7,-4.60,2,0.2,1.8,120,102,95,11.60,10.0,00032
0001,2010/11/01 04:00:00,8,-3.60,-3.5,5.2,2.2,89,88,80,11.60,10.0,00032
0001,2010/11/01 04:00:00,9,-2.60,-18.2,5,-0.9,70,81,72,11.60,10.0,00032
0001,2010/11/01 04:00:00,10,-1.60,-6,11.6,-0.8,83,120,105,11.60,10.0,00032
0001,2010/11/01 05:00:00,1,-10.60,-4.6,-7.5,-0.1,113,110,114,11.87,10.0,00032
0001,2010/11/01 05:00:00,2,-9.60,-3.2,-3.4,0.9,103,97,102,11.87,10.0,00032
0001,2010/11/01 05:00:00,3,-8.60,-8.6,-2.7,-0.8,117,92,97,11.87,10.0,00032
0001,2010/11/01 05:00:00,4,-7.60,-7,-1.2,0.6,120,100,106,11.87,10.0,00032
0001,2010/11/01 05:00:00,5,-6.60,-9.8,2.2,0.9,124,115,108,11.87,10.0,00032
0001,2010/11/01 05:00:00,6,-5.60,-8.5,1.9,0.6,132,108,120,11.87,10.0,00032
0001,2010/11/01 05:00:00,7,-4.60,-3.8,2.6,-0.2,88,94,118,11.87,10.0,00032
0001,2010/11/01 05:00:00,8,-3.60,-11.8,1.7,0.5,71,94,80,11.87,10.0,00032
0001,2010/11/01 05:00:00,9,-2.60,-5.2,-5.2,1.6,90,106,81,11.87,10.0,00032
0001,2010/11/01 05:00:00,10,-1.60,-3,-10.2,2.4,127,131,113,11.87,10.0,00032
0001,2010/11/01 06:00:00,1,-10.60,-5.4,10.4,0,122,115,123,11.99,10.0,00032
0001,2010/11/01 06:00:00,2,-9.60,-7.7,5.3,0.9,105,99,110,11.99,10.0,00032
0001,2010/11/01 06:00:00,3,-8.60,-4.4,3.2,-0.7,96,89,100,11.99,10.0,00032
0001,2010/11/01 06:00:00,4,-7.60,-3.5,1.1,-0.3,98,89,93,11.99,10.0,00032
0001,2010/11/01 06:00:00,5,-6.60,2.3,-0.7,0,112,96,89,11.99,10.0,00032
0001,2010/11/01 06:00:00,6,-5.60,-0.2,-5.5,-1.1,119,103,81,11.99,10.0,00032
0001,2010/11/01 06:00:00,7,-4.60,-0.6,-8.6,0,114,99,73,11.99,10.0,00032
0001,2010/11/01 06:00:00,8,-3.60,-0.8,-6.9,1.5,101,111,74,11.99,10.0,00032
0001,2010/11/01 06:00:00,9,-2.60,2.2,-6.9,1.6,95,117,107,11.99,10.0,00032
0001,2010/11/01 06:00:00,10,-1.60,6.1,-11.3,2.7,133,143,142,11.99,10.0,00032
0001,2010/11/01 07:00:00,1,-10.60,6.4,2.3,-0.5,120,117,121,12.05,10.0,00032
0001,2010/11/01 07:00:00,2,-9.60,2.5,4.4,0.9,105,100,107,12.05,10.0,00032
0001,2010/11/01 07:00:00,3,-8.60,1.5,1.3,-0.6,97,95,101,12.05,10.0,00032
0001,2010/11/01 07:00:00,4,-7.60,1.6,-1.3,-0.7,105,93,101,12.05,10.0,00032
0001,2010/11/01 07:00:00,5,-6.60,2.2,0,-0.5,119,82,104,12.05,10.0,00032
0001,2010/11/01 07:00:00,6,-5.60,-0.2,4.7,0.3,113,99,110,12.05,10.0,00032
0001,2010/11/01 07:00:00,7,-4.60,4.1,1.9,1,115,78,99,12.05,10.0,00032
0001,2010/11/01 07:00:00,8,-3.60,3.8,-5.7,1.2,114,66,113,12.05,10.0,00032
0001,2010/11/01 07:00:00,9,-2.60,0.7,-8.7,0.8,124,86,123,12.05,10.0,00032
0001,2010/11/01 07:00:00,10,-1.60,1.5,-8.6,1.1,141,133,139,12.05,10.0,00032
0001,2010/11/01 08:00:00,1,-10.60,2.1,0,-0.2,115,112,116,12.11,10.0,00032
0001,2010/11/01 08:00:00,2,-9.60,3.4,2.3,0.5,102,97,100,12.11,10.0,00032
0001,2010/11/01 08:00:00,3,-8.60,6.2,4,0.6,95,90,95,12.11,10.0,00032
