STATION,DATE & TIME,SEQ_NO,DEPTH(m.DL),V-E(cm/s),V-N(cm/s),V-UD(cm/s),R-E( ),R-N( ),R-UD( ),BOTTOM(m),VOLT(V),STATUS
0001,2004/01/01 00:00:00,1,-10.60,2.3,5,1,117,117,119,12.13,9.9,00016
0001,2004/01/01 00:00:00,2,-9.60,1.4,6.3,0,106,106,108,12.13,9.9,00016
0001,2004/01/01 00:00:00,3,-8.60,5.6,8.1,0,97,96,27,12.13,9.9,00016
0001,2004/01/01 00:00:00,4,-7.60,3.3,6.4,-0.3,96,90,252,12.13,9.9,00016
0001,2004/01/01 00:00:00,5,-6.60,2.2,4.3,1.4,85,84,172,12.13,9.9,00016
0001,2004/01/01 00:00:00,6,-5.60,-0.8,4,0.4,81,80,254,12.13,9.9,00016
0001,2004/01/01 00:00:00,7,-4.60,-1.7,0.4,0.9,77,77,166,12.13,9.9,00016
0001,2004/01/01 00:00:00,8,-3.60,-1.6,-1.3,1.4,71,70,95,12.13,9.9,00016
0001,2004/01/01 00:00:00,9,-2.60,0,-4,1.7,73,67,239,12.13,9.9,00016
0001,2004/01/01 00:00:00,10,-1.60,-3.5,-7.2,-1.4,84,82,72,12.13,9.9,00016
0001,2004/01/01 01:00:00,1,-10.60,-1.2,4.4,0.4,118,120,118,12.07,9.9,00016
0001,2004/01/01 01:00:00,2,-9.60,3.9,5.9,0.7,125,107,107,12.07,9.9,00016
0001,2004/01/01 01:00:00,3,-8.60,7.2,4.8,0.3,114,99,27,12.07,9.9,00016
0001,2004/01/01 01:00:00,4,-7.60,4.8,2.2,0,93,93,252,12.07,9.9,00016
0001,2004/01/01 01:00:00,5,-6.60,1.4,3.3,0.2,87,87,172,12.07,9.9,00016
0001,2004/01/01 01:00:00,6,-5.60,0.2,-1.1,1.2,86,82,254,12.07,9.9,00016
0001,2004/01/01 01:00:00,7,-4.60,-0.9,-2.4,0.4,80,79,166,12.07,9.9,00016
0001,2004/01/01 01:00:00,8,-3.60,4.5,-4.3,1.5,80,83,95,12.07,9.9,00016
0001,2004/01/01 01:00:00,9,-2.60,-1,-2,2,93,82,239,12.07,9.9,00016
0001,2004/01/01 01:00:00,10,-1.60,-10.1,-6.5,0.3,105,98,72,12.07,9.9,00016
0001,2004/01/01 02:00:00,1,-10.60,1.6,0.7,0.1,122,121,123,11.99,9.9,00016
0001,2004/01/01 02:00:00,2,-9.60,2.4,2.7,0.3,109,111,111,11.99,9.9,00016
0001,2004/01/01 02:00:00,3,-8.60,2.7,0,1.5,102,102,27,11.99,9.9,00016
0001,2004/01/01 02:00:00,4,-7.60,-1.3,1.4,2.3,96,95,252,11.99,9.9,00016
0001,2004/01/01 02:00:00,5,-6.60,-3.7,-1.3,1.7,89,86,172,11.99,9.9,00016
0001,2004/01/01 02:00:00,6,-5.60,-4.9,0.3,2.1,83,79,254,11.99,9.9,00016
0001,2004/01/01 02:00:00,7,-4.60,-7.1,-4.1,1.7,78,76,166,11.99,9.9,00016
0001,2004/01/01 02:00:00,8,-3.60,-2.4,-3.9,2.3,72,79,95,11.99,9.9,00016
0001,2004/01/01 02:00:00,9,-2.60,-4.3,-4.4,1.9,77,92,239,11.99,9.9,00016
0001,2004/01/01 02:00:00,10,-1.60,7.6,0.6,1,123,117,72,11.99,9.9,00016
0001,2004/01/01 03:00:00,1,-10.60,4.8,6.4,0.2,119,119,120,11.92,9.9,00016
0001,2004/01/01 03:00:00,2,-9.60,1.1,4,-0.2,108,107,109,11.92,9.9,00016
0001,2004/01/01 03:00:00,3,-8.60,-1.4,1.6,0.3,99,98,27,11.92,9.9,00016
0001,2004/01/01 03:00:00,4,-7.60,0.7,-0.7,0.8,91,91,252,11.92,9.9,00016
0001,2004/01/01 03:00:00,5,-6.60,0,-3.7,0.5,83,84,172,11.92,9.9,00016
0001,2004/01/01 03:00:00,6,-5.60,-0.7,-1.5,0,99,78,254,11.92,9.9,00016
0001,2004/01/01 03:00:00,7,-4.60,2.4,-2.1,1.3,91,84,166,11.92,9.9,00016
0001,2004/01/01 03:00:00,8,-3.60,2.8,-2.3,0.1,100,92,95,11.92,9.9,00016
0001,2004/01/01 03:00:00,9,-2.60,2.2,-2.5,2,109,102,239,11.92,9.9,00016
0001,2004/01/01 03:00:00,10,-1.60,-2.6,-6.8,0.6,115,109,72,11.92,9.9,00016
0001,2004/01/01 04:00:00,1,-10.60,3.2,3.6,1.5,120,120,120,11.86,9.9,00016
0001,2004/01/01 04:00:00,2,-9.60,2.9,5,0.6,106,106,106,11.86,9.9,00016
0001,2004/01/01 04:00:00,3,-8.60,0.5,1.8,0.4,96,99,27,11.86,9.9,00016
0001,2004/01/01 04:00:00,4,-7.60,-2.9,-4.1,1.3,89,93,252,11.86,9.9,00016
0001,2004/01/01 04:00:00,5,-6.60,-7.9,-2,2.4,82,83,172,11.86,9.9,00016
0001,2004/01/01 04:00:00,6,-5.60,-8,-3.8,1.5,78,78,254,11.86,9.9,00016
0001,2004/01/01 04:00:00,7,-4.60,-6.8,-3.2,2.4,80,75,166,11.86,9.9,00016
0001,2004/01/01 04:00:00,8,-3.60,-5.2,-4.7,1,88,79,95,11.86,9.9,00016
0001,2004/01/01 04:00:00,9,-2.60,-6.3,-1.8,0.1,96,82,239,11.86,9.9,00016
0001,2004/01/01 04:00:00,10,-1.60,0.7,-3,0,130,98,72,11.86,9.9,00016
0001,2004/01/01 05:00:00,1,-10.60,3.3,1.6,1.1,118,121,119,11.85,9.9,00016
0001,2004/01/01 05:00:00,2,-9.60,-1.4,1.5,0.4,108,108,108,11.85,9.9,00016
0001,2004/01/01 05:00:00,3,-8.60,1.9,-0.2,1.3,99,98,27,11.85,9.9,00016
0001,2004/01/01 05:00:00,4,-7.60,-0.8,-0.3,1.5,91,90,252,11.85,9.9,00016
