STATION0,DATE & TIME,SEQ_NO,DEPTH(m.DL),TEMP(deg),Chl-a(ug/l),SAL(psu),SS(mg/l),DO(%),DO(mg/l),BOTTOM(m),VOLT(V),STATUS
0001,2014/01/31 13:00:00,0,0.63,10.80,2.1,31.78,1.90,104.8,9.49,11.10,9.6,0000000
0001,2014/01/31 13:00:00,1,0.13,10.77,2.6,31.79,1.89,109.5,9.92,11.10,9.6,0000000
0001,2014/01/31 13:00:00,2,-0.87,10.67,3.5,31.83,1.86,116.4,10.56,11.10,9.6,0000000
0001,2014/01/31 13:00:00,3,-1.87,10.46,3.8,31.93,1.72,120.3,10.96,11.10,9.6,0000000
0001,2014/01/31 13:00:00,4,-2.87,10.41,3.6,31.96,1.67,121.3,11.06,11.10,9.6,0000000
0001,2014/01/31 13:00:00,5,-3.87,10.30,3.4,31.98,1.52,120.3,11.00,11.10,9.6,0000000
0001,2014/01/31 13:00:00,6,-4.87,10.20,3.3,31.98,1.48,120.0,10.99,11.10,9.6,0000000
0001,2014/01/31 13:00:00,7,-5.87,10.08,3.6,31.99,1.49,118.7,10.90,11.10,9.6,0000000
0001,2014/01/31 13:00:00,8,-6.87,10.05,3.7,31.99,1.43,118.3,10.87,11.10,9.6,0000000
0001,2014/01/31 13:00:00,9,-7.87,9.92,3.9,31.99,1.61,117.3,10.81,11.10,9.6,0000000
0001,2014/01/31 13:00:00,10,-8.87,9.73,3.7,31.97,1.71,117.7,10.89,11.10,9.6,0000000
0001,2014/01/31 13:00:00,11,-9.87,9.61,4.5,31.97,2.87,117.7,10.92,11.10,9.6,0000000
0001,2014/01/31 13:00:00,12,-9.97,9.61,5.0,31.97,3.95,118.3,10.98,11.10,9.6,0000000
0001,2014/01/31 14:00:00,0,0.73,10.80,2.4,31.81,1.86,104.5,9.45,11.20,9.6,0000000
0001,2014/01/31 14:00:00,1,0.23,10.80,2.8,31.81,1.83,108.5,9.82,11.20,9.6,0000000
0001,2014/01/31 14:00:00,2,-0.77,10.80,3.8,31.81,1.89,115.7,10.48,11.20,9.6,0000000
0001,2014/01/31 14:00:00,3,-1.77,10.77,4.3,31.82,1.91,119.4,10.82,11.20,9.6,0000000
0001,2014/01/31 14:00:00,4,-2.77,10.57,3.4,31.96,1.62,119.9,10.90,11.20,9.6,0000000
0001,2014/01/31 14:00:00,5,-3.77,10.55,3.5,31.96,1.57,119.9,10.90,11.20,9.6,0000000
0001,2014/01/31 14:00:00,6,-4.77,10.39,3.6,31.98,1.50,118.8,10.83,11.20,9.6,0000000
0001,2014/01/31 14:00:00,7,-5.77,10.17,3.5,31.99,1.46,116.0,10.64,11.20,9.6,0000000
0001,2014/01/31 14:00:00,8,-6.77,10.16,3.9,31.99,1.56,116.0,10.63,11.20,9.6,0000000
0001,2014/01/31 14:00:00,9,-7.77,10.02,3.8,31.99,1.49,115.6,10.63,11.20,9.6,0000000
0001,2014/01/31 14:00:00,10,-8.77,9.84,4.0,31.98,1.74,114.5,10.57,11.20,9.6,0000000
0001,2014/01/31 14:00:00,11,-9.77,9.62,4.2,31.97,1.83,115.0,10.67,11.20,9.6,0000000
0001,2014/01/31 14:00:00,12,-9.97,9.61,4.0,31.98,2.93,114.8,10.65,11.20,9.6,0000000
0001,2014/01/31 15:00:00,0,1.03,10.87,2.7,31.91,1.63,106.4,9.61,11.50,9.6,0000000
0001,2014/01/31 15:00:00,1,0.53,10.88,3.2,31.90,1.63,106.1,9.58,11.50,9.6,0000000
0001,2014/01/31 15:00:00,2,-0.47,10.87,3.7,31.91,1.63,105.5,9.53,11.50,9.6,0000000
0001,2014/01/31 15:00:00,3,-1.47,10.45,3.5,31.99,1.57,104.1,9.49,11.50,9.6,0000000
0001,2014/01/31 15:00:00,4,-2.47,10.04,3.7,32.00,1.39,101.7,9.35,11.50,9.6,0000000
0001,2014/01/31 15:00:00,5,-3.47,9.97,3.3,32.01,1.34,101.2,9.32,11.50,9.6,0000000
0001,2014/01/31 15:00:00,6,-4.47,9.92,3.4,32.00,1.38,100.6,9.27,11.50,9.6,0000000
0001,2014/01/31 15:00:00,7,-5.47,9.85,3.8,32.00,1.39,99.1,9.15,11.50,9.6,0000000
0001,2014/01/31 15:00:00,8,-6.47,9.76,3.7,31.99,1.46,98.2,9.09,11.50,9.6,0000000
