STATION,DATE & TIME,SEQ_NO,DEPTH(m.DL),V-E(cm/s),V-N(cm/s),V-UD(cm/s),R-E( ),R-N( ),R-UD( ),BOTTOM(m),VOLT(V),STATUS
0001,2011/07/01 00:00:00,1,-10.60,-0.1,-11.5,0.1,123,121,126,12.19,9.4,00048
0001,2011/07/01 00:00:00,2,-9.60,1.3,-7.7,2.2,108,106,109,12.19,9.4,00048
0001,2011/07/01 00:00:00,3,-8.60,0.2,-5.3,1.5,102,99,102,12.19,9.4,00048
0001,2011/07/01 00:00:00,4,-7.60,5.2,-5.2,1.4,98,94,97,12.19,9.4,00048
0001,2011/07/01 00:00:00,5,-6.60,6.1,-3.1,0.2,98,89,93,12.19,9.4,00048
0001,2011/07/01 00:00:00,6,-5.60,4.6,4.3,1.1,94,98,99,12.19,9.4,00048
0001,2011/07/01 00:00:00,7,-4.60,2.9,13.3,1.3,87,122,104,12.19,9.4,00048
0001,2011/07/01 00:00:00,8,-3.60,1.1,8.8,1.6,86,124,97,12.19,9.4,00048
0001,2011/07/01 00:00:00,9,-2.60,-0.8,8.1,1.2,82,117,86,12.19,9.4,00048
0001,2011/07/01 00:00:00,10,-1.60,-0.8,0.9,2,85,123,84,12.19,9.4,00048
0001,2011/07/01 01:00:00,1,-10.60,-3.9,-6.1,0.6,121,120,124,12.42,9.5,00048
0001,2011/07/01 01:00:00,2,-9.60,0.5,-2.8,1.4,107,105,108,12.42,9.5,00048
0001,2011/07/01 01:00:00,3,-8.60,2.4,-3.5,2,100,97,100,12.42,9.5,00048
0001,2011/07/01 01:00:00,4,-7.60,6.1,-5.5,1.8,94,91,95,12.42,9.5,00048
0001,2011/07/01 01:00:00,5,-6.60,4.6,-1.2,0.6,90,87,90,12.42,9.5,00048
0001,2011/07/01 01:00:00,6,-5.60,6.6,0.4,0.9,87,88,88,12.42,9.5,00048
0001,2011/07/01 01:00:00,7,-4.60,6.2,1.6,0.9,86,92,90,12.42,9.5,00048
0001,2011/07/01 01:00:00,8,-3.60,2.7,6.2,1.2,84,104,97,12.42,9.5,00048
0001,2011/07/01 01:00:00,9,-2.60,1.6,2,0.2,99,119,88,12.42,9.5,00048
0001,2011/07/01 01:00:00,10,-1.60,0,0.8,2,112,130,86,12.42,9.5,00048
0001,2011/07/01 02:00:00,1,-10.60,5.4,-6.2,0.8,120,117,121,12.64,9.4,00048
0001,2011/07/01 02:00:00,2,-9.60,2.3,1.4,0.6,106,104,106,12.64,9.4,00048
0001,2011/07/01 02:00:00,3,-8.60,1.8,-3.2,1.6,98,95,97,12.64,9.4,00048
0001,2011/07/01 02:00:00,4,-7.60,5,-1,3.1,94,103,91,12.64,9.4,00048
0001,2011/07/01 02:00:00,5,-6.60,2.8,-2.4,1.1,100,121,87,12.64,9.4,00048
0001,2011/07/01 02:00:00,6,-5.60,6.2,-2.6,2,95,83,84,12.64,9.4,00048
0001,2011/07/01 02:00:00,7,-4.60,2.3,-4.8,1,92,88,86,12.64,9.4,00048
0001,2011/07/01 02:00:00,8,-3.60,-1.5,-1.9,1.4,87,100,91,12.64,9.4,00048
0001,2011/07/01 02:00:00,9,-2.60,7.1,6.5,0.8,79,107,87,12.64,9.4,00048
0001,2011/07/01 02:00:00,10,-1.60,0,3,1.6,90,116,116,12.64,9.4,00048
0001,2011/07/01 03:00:00,1,-10.60,1.9,0.1,-0.1,117,116,120,12.79,9.5,00048
0001,2011/07/01 03:00:00,2,-9.60,5.8,-1.5,2.1,104,103,106,12.79,9.5,00048
0001,2011/07/01 03:00:00,3,-8.60,0.6,-2.4,2.1,94,98,100,12.79,9.5,00048
0001,2011/07/01 03:00:00,4,-7.60,-2.9,-8.3,0,88,87,96,12.79,9.5,00048
0001,2011/07/01 03:00:00,5,-6.60,2.9,-6.5,1.6,85,83,88,12.79,9.5,00048
0001,2011/07/01 03:00:00,6,-5.60,0.8,-3,2.1,83,79,83,12.79,9.5,00048
0001,2011/07/01 03:00:00,7,-4.60,2,-5.5,2.3,82,78,84,12.79,9.5,00048
0001,2011/07/01 03:00:00,8,-3.60,2.3,-2.4,1.1,78,84,88,12.79,9.5,00048
0001,2011/07/01 03:00:00,9,-2.60,1.9,3.8,1.7,85,79,81,12.79,9.5,00048
0001,2011/07/01 03:00:00,10,-1.60,2.1,2.2,1.9,115,80,112,12.79,9.5,00048
0001,2011/07/01 04:00:00,1,-10.60,6.9,-2.1,0.5,118,116,125,12.87,9.5,00048
0001,2011/07/01 04:00:00,2,-9.60,6.3,-0.8,2,102,100,119,12.87,9.5,00048
0001,2011/07/01 04:00:00,3,-8.60,6.9,-1.4,2.4,93,91,106,12.87,9.5,00048
0001,2011/07/01 04:00:00,4,-7.60,2.7,-7.8,1,87,85,90,12.87,9.5,00048
0001,2011/07/01 04:00:00,5,-6.60,0.6,-11.1,1.8,84,80,85,12.87,9.5,00048
0001,2011/07/01 04:00:00,6,-5.60,5.1,-6.9,2.1,85,80,85,12.87,9.5,00048
0001,2011/07/01 04:00:00,7,-4.60,7.1,-10.4,1.8,81,79,87,12.87,9.5,00048
0001,2011/07/01 04:00:00,8,-3.60,4.1,-3.7,1.4,79,77,82,12.87,9.5,00048
0001,2011/07/01 04:00:00,9,-2.60,-1.3,2.7,1.4,76,72,76,12.87,9.5,00048
0001,2011/07/01 04:00:00,10,-1.60,-0.8,-2.2,0,93,84,84,12.87,9.5,00048
0001,2011/07/01 05:00:00,1,-10.60,4.4,-3,0,126,115,121,12.75,9.5,00048
0001,2011/07/01 05:00:00,2,-9.60,3.7,-2.2,0.9,103,99,113,12.75,9.5,00048
0001,2011/07/01 05:00:00,3,-8.60,3.9,-3.4,0.8,102,91,102,12.75,9.5,00048
0001,2011/07/01 05:00:00,4,-7.60,-0.5,-8.1,0.4,94,83,90,12.75,9.5,00048
0001,2011/07/01 05:00:00,5,-6.60,0.4,-13.3,1.2,89,81,88,12.75,9.5,00048
0001,2011/07/01 05:00:00,6,-5.60,4,-15.7,1.5,86,81,86,12.75,9.5,00048
0001,2011/07/01 05:00:00,7,-4.60,0.5,-7.3,1.1,86,79,82,12.75,9.5,00048
0001,2011/07/01 05:00:00,8,-3.60,0.1,-4.5,1.7,80,77,82,12.75,9.5,00048
0001,2011/07/01 05:00:00,9,-2.60,-3.7,3,0.1,76,75,85,12.75,9.5,00048
0001,2011/07/01 05:00:00,10,-1.60,-1.2,2.1,1.5,82,79,88,12.75,9.5,00048
0001,2011/07/01 06:00:00,1,-10.60,-0.4,-1.2,0.1,120,123,121,12.55,9.5,00048
0001,2011/07/01 06:00:00,2,-9.60,1.3,-2.6,1.4,117,117,107,12.55,9.5,00048
0001,2011/07/01 06:00:00,3,-8.60,-2.9,-2.9,1,116,102,100,12.55,9.5,00048
0001,2011/07/01 06:00:00,4,-7.60,2,-10.5,3.1,103,87,94,12.55,9.5,00048
0001,2011/07/01 06:00:00,5,-6.60,-2.1,-14.4,1.2,88,86,93,12.55,9.5,00048
0001,2011/07/01 06:00:00,6,-5.60,0.7,-10.7,2.6,88,85,95,12.55,9.5,00048
0001,2011/07/01 06:00:00,7,-4.60,-0.2,-1,1.8,84,82,89,12.55,9.5,00048
0001,2011/07/01 06:00:00,8,-3.60,-2.5,8.6,1.3,84,73,79,12.55,9.5,00048
0001,2011/07/01 06:00:00,9,-2.60,-2.9,7.4,3,107,94,75,12.55,9.5,00048
0001,2011/07/01 06:00:00,10,-1.60,-3.5,2.1,2.5,113,131,80,12.55,9.5,00048
0001,2011/07/01 07:00:00,1,-10.60,2.5,0.1,-1,127,123,129,12.21,9.5,00048
0001,2011/07/01 07:00:00,2,-9.60,8.5,5.1,1.7,132,121,125,12.21,9.5,00048
0001,2011/07/01 07:00:00,3,-8.60,0.2,-4.1,2.2,109,108,107,12.21,9.5,00048
0001,2011/07/01 07:00:00,4,-7.60,-4.6,-11.3,0.6,94,92,98,12.21,9.5,00048
0001,2011/07/01 07:00:00,5,-6.60,-8.7,-19,0.3,89,87,90,12.21,9.5,00048
0001,2011/07/01 07:00:00,6,-5.60,-5.1,-18.2,-0.3,85,85,90,12.21,9.5,00048
0001,2011/07/01 07:00:00,7,-4.60,-4.4,-9.7,-0.1,80,82,89,12.21,9.5,00048
0001,2011/07/01 07:00:00,8,-3.60,-6.3,2.3,0.5,76,76,80,12.21,9.5,00048
0001,2011/07/01 07:00:00,9,-2.60,-1.6,8.9,1,85,74,79,12.21,9.5,00048
0001,2011/07/01 07:00:00,10,-1.60,-2.9,5.1,1,118,107,86,12.21,9.5,00048
0001,2011/07/01 08:00:00,1,-10.60,2.5,-2.9,0,130,125,134,11.83,9.6,00048
0001,2011/07/01 08:00:00,2,-9.60,-2.4,-3.9,0.6,138,127,124,11.83,9.6,00048
0001,2011/07/01 08:00:00,3,-8.60,-6,-8.6,1.2,112,119,115,11.83,9.6,00048
0001,2011/07/01 08:00:00,4,-7.60,-2.7,-15.5,1.6,95,93,96,11.83,9.6,00048
0001,2011/07/01 08:00:00,5,-6.60,-11.4,-17.5,0.8,90,90,90,11.83,9.6,00048
0001,2011/07/01 08:00:00,6,-5.60,-11.8,-15,0.6,87,89,88,11.83,9.6,00048
0001,2011/07/01 08:00:00,7,-4.60,-9.6,-8.8,0.5,84,80,84,11.83,9.6,00048
0001,2011/07/01 08:00:00,8,-3.60,-7,0.6,0.1,78,76,89,11.83,9.6,00048
0001,2011/07/01 08:00:00,9,-2.60,-0.7,1.8,1.7,101,108,113,11.83,9.6,00048
